FIPS,State,County,Year,N,P
16007,Idaho,Bear Lake,2012,"1,497,209","454,869"
16009,Idaho,Benewah,2012,"109,450","25,489"
16011,Idaho,Bingham,2012,"3,946,426","1,046,550"
16013,Idaho,Blaine,2012,"566,471","134,863"
16015,Idaho,Boise,2012,"166,916","53,233"
16017,Idaho,Bonner,2012,"278,439","76,409"
16019,Idaho,Bonneville,2012,"2,837,300","808,806"
16021,Idaho,Boundary,2012,"306,768","90,177"
16023,Idaho,Butte,2012,"742,048","177,612"
16025,Idaho,Camas,2012,"278,019","93,207"
16027,Idaho,Canyon,2012,"7,150,416","1,608,642"
16029,Idaho,Caribou,2012,"1,163,064","359,461"
16031,Idaho,Cassia,2012,"11,783,944","2,707,516"
16033,Idaho,Clark,2012,"487,350","156,366"
16035,Idaho,Clearwater,2012,"202,786","58,577"
16037,Idaho,Custer,2012,"1,480,776","354,410"
16039,Idaho,Elmore,2012,"6,788,757","1,660,454"
16041,Idaho,Franklin,2012,"2,278,639","518,560"
16043,Idaho,Fremont,2012,"927,083","273,881"
16045,Idaho,Gem,2012,"1,964,293","545,133"
16047,Idaho,Gooding,2012,"18,067,793","3,335,298"
16049,Idaho,Idaho,2012,"1,636,851","509,401"
16051,Idaho,Jefferson,2012,"3,668,659","909,288"
16053,Idaho,Jerome,2012,"10,628,876","2,212,780"
16055,Idaho,Kootenai,2012,"342,362","100,670"
16057,Idaho,Latah,2012,"359,121","102,185"
16059,Idaho,Lemhi,2012,"1,946,787","630,442"
16061,Idaho,Lewis,2012,"235,974","56,824"
16063,Idaho,Lincoln,2012,"3,706,856","775,587"
16065,Idaho,Madison,2012,"638,445","189,550"
16067,Idaho,Minidoka,2012,"2,519,786","526,183"
16069,Idaho,Nez Perce,2012,"637,478","193,178"
16071,Idaho,Oneida,2012,"1,301,627","312,593"
16073,Idaho,Owyhee,2012,"7,785,002","2,019,763"
16075,Idaho,Payette,2012,"3,176,863","730,950"
16077,Idaho,Power,2012,"1,164,268","286,930"
16079,Idaho,Shoshone,2012,"13,552","3,761"
16081,Idaho,Teton,2012,"437,960","126,498"
16083,Idaho,Twin Falls,2012,"9,203,339","2,002,809"
16085,Idaho,Valley,2012,"357,567","110,978"
16087,Idaho,Washington,2012,"1,648,308","490,575"
17001,Illinois,Adams,2012,"2,136,890","710,622"
17003,Illinois,Alexander,2012,"61,539","18,757"
17005,Illinois,Bond,2012,"492,054","127,189"
17007,Illinois,Boone,2012,"395,270","100,120"
17009,Illinois,Brown,2012,"430,760","155,048"
17011,Illinois,Bureau,2012,"1,089,080","411,802"
17013,Illinois,Calhoun,2012,"836,660","312,590"
17015,Illinois,Carroll,2012,"1,865,310","572,124"
17017,Illinois,Cass,2012,"1,380,414","585,141"
17019,Illinois,Champaign,2012,"646,312","177,147"
17021,Illinois,Christian,2012,"770,385","291,884"
17023,Illinois,Clark,2012,"886,462","360,969"
17025,Illinois,Clay,2012,"1,252,157","507,799"
17027,Illinois,Clinton,2012,"3,231,445","896,335"
17029,Illinois,Coles,2012,"165,596","47,126"
17031,Illinois,Cook,2012,"81,723","14,466"
17033,Illinois,Crawford,2012,"258,660","84,365"
17035,Illinois,Cumberland,2012,"853,583","247,989"
17037,Illinois,DeKalb,2012,"3,578,556","1,356,730"
17039,Illinois,De Witt,2012,"560,726","226,953"
17041,Illinois,Douglas,2012,"702,472","172,266"
17043,Illinois,DuPage,2012,"18,169","3,189"
17045,Illinois,Edgar,2012,"224,565","54,099"
17047,Illinois,Edwards,2012,"132,632","41,032"
17049,Illinois,Effingham,2012,"3,142,921","1,082,135"
17051,Illinois,Fayette,2012,"686,222","206,940"
17053,Illinois,Ford,2012,"1,408,787","596,958"
17055,Illinois,Franklin,2012,"460,126","157,260"
17057,Illinois,Fulton,2012,"1,632,707","558,059"
17059,Illinois,Gallatin,2012,"82,434","26,443"
17061,Illinois,Greene,2012,"565,660","175,435"
17063,Illinois,Grundy,2012,"170,831","51,511"
17065,Illinois,Hamilton,2012,"158,105","46,387"
17067,Illinois,Hancock,2012,"2,887,394","1,134,369"
17069,Illinois,Hardin,2012,"173,485","41,628"
17071,Illinois,Henderson,2012,"973,345","276,371"
17073,Illinois,Henry,2012,"2,407,370","880,100"
17075,Illinois,Iroquois,2012,"1,541,885","525,629"
17077,Illinois,Jackson,2012,"538,200","160,402"
17079,Illinois,Jasper,2012,"2,318,368","934,892"
17081,Illinois,Jefferson,2012,"675,915","210,918"
17083,Illinois,Jersey,2012,"347,819","109,607"
17085,Illinois,Jo Daviess,2012,"2,695,887","728,790"
17087,Illinois,Johnson,2012,"402,265","95,406"
17089,Illinois,Kane,2012,"714,343","237,862"
17091,Illinois,Kankakee,2012,"199,847","46,823"
17093,Illinois,Kendall,2012,"413,189","124,033"
17095,Illinois,Knox,2012,"2,262,866","813,128"
17097,Illinois,Lake,2012,"221,980","45,416"
17099,Illinois,LaSalle,2012,"598,012","169,846"
17101,Illinois,Lawrence,2012,"635,857","250,142"
17103,Illinois,Lee,2012,"863,723","294,674"
17105,Illinois,Livingston,2012,"2,823,978","1,162,999"
17107,Illinois,Logan,2012,"761,265","298,553"
17109,Illinois,McDonough,2012,"1,057,393","382,631"
17111,Illinois,McHenry,2012,"1,044,370","276,485"
17113,Illinois,McLean,2012,"2,384,619","911,944"
17115,Illinois,Macon,2012,"268,212","94,919"
17117,Illinois,Macoupin,2012,"1,391,078","448,644"
17119,Illinois,Madison,2012,"673,081","190,333"
17121,Illinois,Marion,2012,"537,247","128,547"
17123,Illinois,Marshall,2012,"286,672","83,967"
17125,Illinois,Mason,2012,"526,280","209,769"
17127,Illinois,Massac,2012,"442,506","136,834"
17129,Illinois,Menard,2012,"213,494","69,550"
17131,Illinois,Mercer,2012,"1,449,480","580,337"
17133,Illinois,Monroe,2012,"615,040","207,205"
17135,Illinois,Montgomery,2012,"1,647,684","665,472"
17137,Illinois,Morgan,2012,"923,120","280,533"
17139,Illinois,Moultrie,2012,"276,018","68,885"
17141,Illinois,Ogle,2012,"2,281,617","785,756"
17143,Illinois,Peoria,2012,"810,881","240,184"
17145,Illinois,Perry,2012,"492,730","150,574"
17147,Illinois,Piatt,2012,"36,500","10,295"
17149,Illinois,Pike,2012,"3,088,780","1,232,910"
17151,Illinois,Pope,2012,"336,523","81,524"
17153,Illinois,Pulaski,2012,"198,665","48,343"
17155,Illinois,Putnam,2012,"63,550","15,203"
17157,Illinois,Randolph,2012,"614,807","172,982"
17159,Illinois,Richland,2012,"813,074","314,327"
17161,Illinois,Rock Island,2012,"590,142","184,245"
17163,Illinois,St. Clair,2012,"507,799","147,162"
17165,Illinois,Saline,2012,"537,726","203,353"
17167,Illinois,Sangamon,2012,"976,416","339,038"
17169,Illinois,Schuyler,2012,"960,959","349,486"
17171,Illinois,Scott,2012,"300,806","110,353"
17173,Illinois,Shelby,2012,"1,504,649","530,711"
17175,Illinois,Stark,2012,"256,001","85,040"
17177,Illinois,Stephenson,2012,"3,263,255","887,862"
17179,Illinois,Tazewell,2012,"993,056","360,886"
17181,Illinois,Union,2012,"349,974","83,451"
17183,Illinois,Vermilion,2012,"461,508","146,923"
17185,Illinois,Wabash,2012,"69,319","16,522"
17187,Illinois,Warren,2012,"1,369,572","496,453"
17189,Illinois,Washington,2012,"1,809,437","527,461"
17191,Illinois,Wayne,2012,"1,328,335","474,224"
17193,Illinois,White,2012,"337,832","118,526"
17195,Illinois,Whiteside,2012,"2,355,008","815,457"
17197,Illinois,Will,2012,"392,077","115,520"
17199,Illinois,Williamson,2012,"299,556","69,928"
17201,Illinois,Winnebago,2012,"640,269","156,448"
17203,Illinois,Woodford,2012,"1,515,621","609,543"
18001,Indiana,Adams,2012,"3,289,255","1,041,621"
18003,Indiana,Allen,2012,"1,294,069","369,414"
18005,Indiana,Bartholomew,2012,"359,857","116,687"
18007,Indiana,Benton,2012,"500,268","120,155"
18009,Indiana,Blackford,2012,"398,640","164,419"
18011,Indiana,Boone,2012,"448,182","151,262"
18013,Indiana,Brown,2012,"95,098","22,295"
18015,Indiana,Carroll,2012,"2,769,345","1,187,380"
18017,Indiana,Cass,2012,"921,159","308,012"
18019,Indiana,Clark,2012,"336,180","102,305"
18021,Indiana,Clay,2012,"248,270","80,609"
18023,Indiana,Clinton,2012,"1,819,787","786,277"
18025,Indiana,Crawford,2012,"253,441","60,547"
18027,Indiana,Daviess,2012,"2,295,079","774,417"
18029,Indiana,Dearborn,2012,"282,701","79,347"
18031,Indiana,Decatur,2012,"1,988,646","774,337"
18033,Indiana,DeKalb,2012,"728,344","193,593"
18035,Indiana,Delaware,2012,"111,132","29,748"
18037,Indiana,Dubois,2012,"2,606,006","948,581"
18039,Indiana,Elkhart,2012,"4,158,046","1,035,307"
18041,Indiana,Fayette,2012,"188,645","44,238"
18043,Indiana,Floyd,2012,"101,795","29,601"
18045,Indiana,Fountain,2012,"197,994","60,171"
18047,Indiana,Franklin,2012,"657,604","208,887"
18049,Indiana,Fulton,2012,"760,111","228,286"
18051,Indiana,Gibson,2012,"495,340","147,052"
18053,Indiana,Grant,2012,"296,371","104,418"
18055,Indiana,Greene,2012,"766,791","246,923"
18057,Indiana,Hamilton,2012,"179,912","51,815"
18059,Indiana,Hancock,2012,"550,187","223,406"
18061,Indiana,Harrison,2012,"913,541","265,345"
18063,Indiana,Hendricks,2012,"349,526","116,520"
18065,Indiana,Henry,2012,"849,077","242,264"
18067,Indiana,Howard,2012,"843,810","340,734"
18069,Indiana,Huntington,2012,"986,102","318,988"
18071,Indiana,Jackson,2012,"978,115","337,993"
18073,Indiana,Jasper,2012,"2,633,801","574,762"
18075,Indiana,Jay,2012,"4,738,857","1,783,135"
18077,Indiana,Jefferson,2012,"365,914","106,149"
18079,Indiana,Jennings,2012,"551,855","197,997"
18081,Indiana,Johnson,2012,"348,992","91,174"
18083,Indiana,Knox,2012,"521,814","188,400"
18085,Indiana,Kosciusko,2012,"2,288,138","711,468"
18087,Indiana,LaGrange,2012,"5,170,063","1,265,157"
18089,Indiana,Lake,2012,"127,699","28,673"
18091,Indiana,LaPorte,2012,"2,518,941","916,784"
18093,Indiana,Lawrence,2012,"715,303","218,277"
18095,Indiana,Madison,2012,"403,156","115,221"
18097,Indiana,Marion,2012,"70,936","14,355"
18099,Indiana,Marshall,2012,"1,047,455","226,125"
18101,Indiana,Martin,2012,"668,356","234,050"
18103,Indiana,Miami,2012,"1,522,771","585,620"
18105,Indiana,Monroe,2012,"328,049","76,898"
18107,Indiana,Montgomery,2012,"896,345","346,803"
18109,Indiana,Morgan,2012,"289,540","89,065"
18111,Indiana,Newton,2012,"589,139","239,904"
18113,Indiana,Noble,2012,"1,958,304","646,713"
18115,Indiana,Ohio,2012,"38,301","9,040"
18117,Indiana,Orange,2012,"369,392","110,526"
18119,Indiana,Owen,2012,"346,835","88,240"
18121,Indiana,Parke,2012,"485,303","115,743"
18123,Indiana,Perry,2012,"557,815","196,198"
18125,Indiana,Pike,2012,"413,410","163,683"
18127,Indiana,Porter,2012,"320,891","89,724"
18129,Indiana,Posey,2012,"502,045","196,546"
18131,Indiana,Pulaski,2012,"807,663","250,713"
18133,Indiana,Putnam,2012,"663,470","232,589"
18135,Indiana,Randolph,2012,"2,224,413","896,541"
18137,Indiana,Ripley,2012,"774,020","273,009"
18139,Indiana,Rush,2012,"1,942,333","735,210"
18141,Indiana,St. Joseph,2012,"557,393","174,230"
18143,Indiana,Scott,2012,"121,570","27,460"
18145,Indiana,Shelby,2012,"496,580","183,403"
18147,Indiana,Spencer,2012,"977,392","350,523"
18149,Indiana,Starke,2012,"87,439","20,722"
18151,Indiana,Steuben,2012,"435,018","102,500"
18153,Indiana,Sullivan,2012,"607,409","232,451"
18155,Indiana,Switzerland,2012,"221,284","64,406"
18157,Indiana,Tippecanoe,2012,"642,795","221,744"
18159,Indiana,Tipton,2012,"720,759","305,373"
18161,Indiana,Union,2012,"144,514","34,859"
18163,Indiana,Vanderburgh,2012,"81,158","23,589"
18165,Indiana,Vermillion,2012,"559,640","226,342"
18167,Indiana,Vigo,2012,"100,124","27,896"
18169,Indiana,Wabash,2012,"2,196,805","821,160"
18171,Indiana,Warren,2012,"181,239","42,499"
18173,Indiana,Warrick,2012,"198,855","55,512"
18175,Indiana,Washington,2012,"1,934,893","603,567"
18177,Indiana,Wayne,2012,"751,301","209,428"
18179,Indiana,Wells,2012,"1,647,334","619,482"
18181,Indiana,White,2012,"2,329,100","971,507"
18183,Indiana,Whitley,2012,"674,235","248,908"
19001,Iowa,Adair,2012,"2,416,952","660,773"
19003,Iowa,Adams,2012,"1,645,513","576,839"
19005,Iowa,Allamakee,2012,"4,221,558","1,261,673"
19007,Iowa,Appanoose,2012,"1,115,629","349,730"
19009,Iowa,Audubon,2012,"4,246,904","1,670,256"
19011,Iowa,Benton,2012,"3,167,494","1,085,847"
19013,Iowa,Black Hawk,2012,"3,481,402","1,354,190"
19015,Iowa,Boone,2012,"2,060,603","770,414"
19017,Iowa,Bremer,2012,"3,095,474","1,133,674"
19019,Iowa,Buchanan,2012,"5,099,996","2,005,081"
19021,Iowa,Buena Vista,2012,"6,472,301","2,524,039"
19023,Iowa,Butler,2012,"4,737,391","1,909,396"
19025,Iowa,Calhoun,2012,"4,320,452","1,785,082"
19027,Iowa,Carroll,2012,"8,696,915","3,240,474"
19029,Iowa,Cass,2012,"2,531,172","714,205"
19031,Iowa,Cedar,2012,"3,002,000","1,175,390"
19033,Iowa,Cerro Gordo,2012,"1,721,742","678,761"
19035,Iowa,Cherokee,2012,"5,253,437","1,944,600"
19037,Iowa,Chickasaw,2012,"4,041,580","1,447,836"
19039,Iowa,Clarke,2012,"1,901,268","705,376"
19041,Iowa,Clay,2012,"3,880,804","1,388,326"
19043,Iowa,Clayton,2012,"5,864,271","1,972,696"
19045,Iowa,Clinton,2012,"3,485,940","1,046,362"
19047,Iowa,Crawford,2012,"5,231,706","2,016,973"
19049,Iowa,Dallas,2012,"1,838,273","658,651"
19051,Iowa,Davis,2012,"2,961,808","1,095,402"
19053,Iowa,Decatur,2012,"2,474,848","823,693"
19055,Iowa,Delaware,2012,"8,000,562","2,703,198"
19057,Iowa,Des Moines,2012,"604,725","217,247"
19059,Iowa,Dickinson,2012,"1,288,469","403,034"
19061,Iowa,Dubuque,2012,"7,113,391","1,991,836"
19063,Iowa,Emmet,2012,"2,789,347","1,094,513"
19065,Iowa,Fayette,2012,"5,477,121","1,872,301"
19067,Iowa,Floyd,2012,"2,654,775","984,521"
19069,Iowa,Franklin,2012,"6,000,817","2,550,640"
19071,Iowa,Fremont,2012,"714,928","233,227"
19073,Iowa,Greene,2012,"2,867,758","1,137,603"
19075,Iowa,Grundy,2012,"2,911,803","1,127,709"
19077,Iowa,Guthrie,2012,"2,812,885","943,664"
19079,Iowa,Hamilton,2012,"7,238,042","3,109,492"
19081,Iowa,Hancock,2012,"7,292,768","2,983,494"
19083,Iowa,Hardin,2012,"8,132,791","3,406,796"
19085,Iowa,Harrison,2012,"1,485,929","488,249"
19087,Iowa,Henry,2012,"1,737,082","579,474"
19089,Iowa,Howard,2012,"3,453,085","1,240,331"
19091,Iowa,Humboldt,2012,"2,341,012","938,370"
19093,Iowa,Ida,2012,"2,723,821","980,142"
19095,Iowa,Iowa,2012,"3,256,002","1,118,658"
19097,Iowa,Jackson,2012,"4,532,070","1,319,800"
19099,Iowa,Jasper,2012,"3,029,214","1,202,820"
19101,Iowa,Jefferson,2012,"1,184,620","398,274"
19103,Iowa,Johnson,2012,"3,134,672","1,090,631"
19105,Iowa,Jones,2012,"3,280,112","1,025,458"
19107,Iowa,Keokuk,2012,"3,596,725","1,418,163"
19109,Iowa,Kossuth,2012,"7,188,794","2,988,277"
19111,Iowa,Lee,2012,"1,708,178","602,243"
19113,Iowa,Linn,2012,"2,260,507","775,276"
19115,Iowa,Louisa,2012,"2,417,075","1,001,883"
19117,Iowa,Lucas,2012,"1,822,558","616,649"
19119,Iowa,Lyon,2012,"14,139,258","4,953,979"
19121,Iowa,Madison,2012,"1,676,477","566,458"
19123,Iowa,Mahaska,2012,"4,263,444","1,686,774"
19125,Iowa,Marion,2012,"1,594,750","518,661"
19127,Iowa,Marshall,2012,"3,011,922","1,091,909"
19129,Iowa,Mills,2012,"309,360","95,927"
19131,Iowa,Mitchell,2012,"4,833,787","1,676,869"
19133,Iowa,Monona,2012,"970,556","310,162"
19135,Iowa,Monroe,2012,"1,421,034","346,374"
19137,Iowa,Montgomery,2012,"1,106,089","274,544"
19139,Iowa,Muscatine,2012,"1,723,254","646,792"
19141,Iowa,O'Brien,2012,"8,081,568","2,947,399"
19143,Iowa,Osceola,2012,"5,183,064","1,928,571"
19145,Iowa,Page,2012,"1,698,271","451,528"
19147,Iowa,Palo Alto,2012,"5,729,423","2,342,319"
19149,Iowa,Plymouth,2012,"11,262,670","4,227,086"
19151,Iowa,Pocahontas,2012,"3,181,830","1,263,709"
19153,Iowa,Polk,2012,"404,558","121,020"
19155,Iowa,Pottawattamie,2012,"3,257,237","964,109"
19157,Iowa,Poweshiek,2012,"2,543,489","792,353"
19159,Iowa,Ringgold,2012,"3,384,039","1,161,717"
19161,Iowa,Sac,2012,"6,387,383","2,464,258"
19163,Iowa,Scott,2012,"2,506,058","976,219"
19165,Iowa,Shelby,2012,"3,138,706","974,824"
19167,Iowa,Sioux,2012,"31,240,386","10,531,224"
19169,Iowa,Story,2012,"1,943,135","639,732"
19171,Iowa,Tama,2012,"2,425,046","844,713"
19173,Iowa,Taylor,2012,"2,324,886","724,933"
19175,Iowa,Union,2012,"3,003,957","939,796"
19177,Iowa,Van Buren,2012,"1,908,188","694,244"
19179,Iowa,Wapello,2012,"1,139,018","347,002"
19181,Iowa,Warren,2012,"1,273,327","397,230"
19183,Iowa,Washington,2012,"10,944,037","4,698,780"
19185,Iowa,Wayne,2012,"1,605,869","495,035"
19187,Iowa,Webster,2012,"2,255,156","915,555"
19189,Iowa,Winnebago,2012,"1,927,135","775,444"
19191,Iowa,Winneshiek,2012,"5,285,936","1,559,884"
19193,Iowa,Woodbury,2012,"4,024,630","1,068,744"
19195,Iowa,Worth,2012,"818,831","319,032"
19197,Iowa,Wright,2012,"9,548,516","3,915,810"
20001,Kansas,Allen,2012,"1,532,775","375,082"
20003,Kansas,Anderson,2012,"1,610,304","475,180"
20005,Kansas,Atchison,2012,"1,201,603","357,226"
20007,Kansas,Barber,2012,"2,025,908","607,447"
20009,Kansas,Barton,2012,"4,622,908","1,148,885"
20011,Kansas,Bourbon,2012,"2,460,349","727,823"
20013,Kansas,Brown,2012,"858,845","255,990"
20015,Kansas,Butler,2012,"5,863,855","1,682,431"
20017,Kansas,Chase,2012,"2,475,662","685,153"
20019,Kansas,Chautauqua,2012,"1,331,140","416,126"
20021,Kansas,Cherokee,2012,"1,252,445","402,322"
20023,Kansas,Cheyenne,2012,"2,216,973","547,276"
20025,Kansas,Clark,2012,"1,953,078","483,627"
20027,Kansas,Clay,2012,"1,581,228","501,880"
20029,Kansas,Cloud,2012,"1,495,303","365,178"
20031,Kansas,Coffey,2012,"1,152,647","279,808"
20033,Kansas,Comanche,2012,"1,558,167","477,186"
20035,Kansas,Cowley,2012,"2,209,952","661,967"
20037,Kansas,Crawford,2012,"1,900,682","590,413"
20039,Kansas,Decatur,2012,"2,049,412","507,046"
20041,Kansas,Dickinson,2012,"2,903,062","718,588"
20043,Kansas,Doniphan,2012,"508,046","123,444"
20045,Kansas,Douglas,2012,"889,304","267,127"
20047,Kansas,Edwards,2012,"1,561,432","385,140"
20049,Kansas,Elk,2012,"1,629,170","493,487"
20051,Kansas,Ellis,2012,"1,423,644","345,702"
20053,Kansas,Ellsworth,2012,"1,289,319","313,009"
20055,Kansas,Finney,2012,"7,885,083","1,974,599"
20057,Kansas,Ford,2012,"5,287,363","1,380,991"
20059,Kansas,Franklin,2012,"1,924,097","577,620"
20061,Kansas,Geary,2012,"685,523","166,198"
20063,Kansas,Gove,2012,"2,802,080","772,410"
20065,Kansas,Graham,2012,"971,749","306,145"
20067,Kansas,Grant,2012,"7,790,951","1,958,348"
20069,Kansas,Gray,2012,"9,882,464","2,350,687"
20071,Kansas,Greeley,2012,"1,497,386","371,682"
20073,Kansas,Greenwood,2012,"3,479,571","968,270"
20075,Kansas,Hamilton,2012,"5,836,147","1,236,303"
20077,Kansas,Harper,2012,"2,432,423","600,793"
20079,Kansas,Harvey,2012,"1,569,745","438,349"
20081,Kansas,Haskell,2012,"14,232,895","3,597,697"
20083,Kansas,Hodgeman,2012,"2,904,253","721,676"
20085,Kansas,Jackson,2012,"2,146,495","641,974"
20087,Kansas,Jefferson,2012,"1,339,260","401,882"
20089,Kansas,Jewell,2012,"1,590,619","386,908"
20091,Kansas,Johnson,2012,"602,297","170,633"
20093,Kansas,Kearny,2012,"3,893,073","1,170,094"
20095,Kansas,Kingman,2012,"1,939,971","582,722"
20097,Kansas,Kiowa,2012,"1,159,099","284,256"
20099,Kansas,Labette,2012,"3,434,934","1,016,247"
20101,Kansas,Lane,2012,"2,552,447","668,087"
20103,Kansas,Leavenworth,2012,"1,097,905","334,113"
20105,Kansas,Lincoln,2012,"1,581,122","385,626"
20107,Kansas,Linn,2012,"1,859,816","557,305"
20109,Kansas,Logan,2012,"1,123,602","349,678"
20111,Kansas,Lyon,2012,"2,486,223","704,825"
20113,Kansas,McPherson,2012,"1,900,760","571,267"
20115,Kansas,Marion,2012,"4,011,683","1,131,354"
20117,Kansas,Marshall,2012,"1,385,857","430,926"
20119,Kansas,Meade,2012,"2,259,523","558,387"
20121,Kansas,Miami,2012,"1,469,382","453,209"
20123,Kansas,Mitchell,2012,"1,657,612","492,510"
20125,Kansas,Montgomery,2012,"1,649,788","510,336"
20127,Kansas,Morris,2012,"2,957,239","833,030"
20129,Kansas,Morton,2012,"791,372","214,419"
20131,Kansas,Nemaha,2012,"4,340,350","1,510,940"
20133,Kansas,Neosho,2012,"2,081,575","623,382"
20135,Kansas,Ness,2012,"1,462,789","357,296"
20137,Kansas,Norton,2012,"3,465,389","1,208,386"
20139,Kansas,Osage,2012,"1,825,121","529,730"
20141,Kansas,Osborne,2012,"1,457,756","356,663"
20143,Kansas,Ottawa,2012,"1,923,834","473,084"
20145,Kansas,Pawnee,2012,"3,200,203","832,835"
20147,Kansas,Phillips,2012,"2,535,177","820,087"
20149,Kansas,Pottawatomie,2012,"2,571,573","783,306"
20151,Kansas,Pratt,2012,"2,280,588","567,840"
20153,Kansas,Rawlins,2012,"1,380,710","428,695"
20155,Kansas,Reno,2012,"3,574,575","1,004,892"
20157,Kansas,Republic,2012,"1,447,222","428,201"
20159,Kansas,Rice,2012,"2,047,512","589,629"
20161,Kansas,Riley,2012,"1,101,917","322,557"
20163,Kansas,Rooks,2012,"1,967,151","600,365"
20165,Kansas,Rush,2012,"1,338,339","389,536"
20167,Kansas,Russell,2012,"1,388,435","337,081"
20169,Kansas,Saline,2012,"1,148,652","346,355"
20171,Kansas,Scott,2012,"8,783,727","2,337,228"
20173,Kansas,Sedgwick,2012,"1,519,661","432,579"
20175,Kansas,Seward,2012,"4,694,337","1,172,933"
20177,Kansas,Shawnee,2012,"641,139","152,348"
20179,Kansas,Sheridan,2012,"4,415,338","1,184,109"
20181,Kansas,Sherman,2012,"1,113,825","305,841"
20183,Kansas,Smith,2012,"1,640,159","400,280"
20185,Kansas,Stafford,2012,"2,086,440","604,596"
20187,Kansas,Stanton,2012,"921,298","226,842"
20189,Kansas,Stevens,2012,"1,561,436","386,646"
20191,Kansas,Sumner,2012,"1,371,587","336,740"
20193,Kansas,Thomas,2012,"2,100,777","520,435"
20195,Kansas,Trego,2012,"1,299,815","317,904"
20197,Kansas,Wabaunsee,2012,"1,872,928","554,160"
20199,Kansas,Wallace,2012,"745,965","228,966"
20201,Kansas,Washington,2012,"3,946,866","1,259,253"
20203,Kansas,Wichita,2012,"5,022,627","1,295,553"
20205,Kansas,Wilson,2012,"806,786","258,343"
20207,Kansas,Woodson,2012,"1,588,015","453,932"
20209,Kansas,Wyandotte,2012,"77,325","23,258"
21001,Kentucky,Adair,2012,"2,429,279","689,467"
21003,Kentucky,Allen,2012,"1,906,675","571,367"
21005,Kentucky,Anderson,2012,"764,374","229,469"
21007,Kentucky,Ballard,2012,"731,333","199,217"
21009,Kentucky,Barren,2012,"4,470,701","1,265,388"
21011,Kentucky,Bath,2012,"1,719,886","415,295"
21013,Kentucky,Bell,2012,"38,294","11,747"
21015,Kentucky,Boone,2012,"632,280","148,768"
21017,Kentucky,Bourbon,2012,"2,729,704","781,638"
21019,Kentucky,Boyd,2012,"116,846","33,851"
21021,Kentucky,Boyle,2012,"1,673,841","478,907"
21023,Kentucky,Bracken,2012,"611,345","188,630"
21025,Kentucky,Breathitt,2012,"50,334","14,959"
21027,Kentucky,Breckinridge,2012,"2,325,410","717,016"
21029,Kentucky,Bullitt,2012,"366,683","103,752"
21031,Kentucky,Butler,2012,"953,843","241,460"
21033,Kentucky,Caldwell,2012,"570,069","136,514"
21035,Kentucky,Calloway,2012,"1,376,865","412,333"
21037,Kentucky,Campbell,2012,"379,462","109,802"
21039,Kentucky,Carlisle,2012,"890,395","293,966"
21041,Kentucky,Carroll,2012,"390,267","122,577"
21043,Kentucky,Carter,2012,"681,255","200,357"
21045,Kentucky,Casey,2012,"1,821,640","543,422"
21047,Kentucky,Christian,2012,"1,627,798","450,212"
21049,Kentucky,Clark,2012,"1,642,322","493,663"
21051,Kentucky,Clay,2012,"133,264","31,918"
21053,Kentucky,Clinton,2012,"1,353,709","411,556"
21055,Kentucky,Crittenden,2012,"656,123","202,989"
21057,Kentucky,Cumberland,2012,"589,216","183,587"
21059,Kentucky,Daviess,2012,"1,440,640","435,731"
21061,Kentucky,Edmonson,2012,"831,728","253,873"
21063,Kentucky,Elliott,2012,"322,722","98,029"
21065,Kentucky,Estill,2012,"336,375","103,192"
21067,Kentucky,Fayette,2012,"1,240,078","267,372"
21069,Kentucky,Fleming,2012,"2,482,181","704,731"
21071,Kentucky,Floyd,2012,"29,281","6,281"
21073,Kentucky,Franklin,2012,"787,974","236,356"
21075,Kentucky,Fulton,2012,"261,403","78,168"
21077,Kentucky,Gallatin,2012,"210,694","50,362"
21079,Kentucky,Garrard,2012,"2,007,271","592,620"
21081,Kentucky,Grant,2012,"754,806","228,283"
21083,Kentucky,Graves,2012,"5,062,932","1,520,860"
21085,Kentucky,Grayson,2012,"1,894,274","577,270"
21087,Kentucky,Green,2012,"1,482,902","434,922"
21089,Kentucky,Greenup,2012,"423,809","128,238"
21091,Kentucky,Hancock,2012,"315,930","75,247"
21093,Kentucky,Hardin,2012,"1,674,144","511,338"
21095,Kentucky,Harlan,2012,"12,752","3,554"
21097,Kentucky,Harrison,2012,"1,628,621","494,097"
21099,Kentucky,Hart,2012,"1,893,546","555,742"
21101,Kentucky,Henderson,2012,"364,117","86,957"
21103,Kentucky,Henry,2012,"1,167,228","345,123"
21105,Kentucky,Hickman,2012,"1,938,135","595,369"
21107,Kentucky,Hopkins,2012,"1,892,477","534,523"
21109,Kentucky,Jackson,2012,"680,928","197,897"
21111,Kentucky,Jefferson,2012,"185,831","48,193"
21113,Kentucky,Jessamine,2012,"1,031,080","291,217"
21115,Kentucky,Johnson,2012,"107,437","25,013"
21117,Kentucky,Kenton,2012,"340,002","81,350"
21119,Kentucky,Knott,2012,"39,026","11,694"
21121,Kentucky,Knox,2012,"152,096","47,165"
21123,Kentucky,Larue,2012,"985,639","296,845"
21125,Kentucky,Laurel,2012,"1,088,753","340,569"
21127,Kentucky,Lawrence,2012,"155,383","47,173"
21129,Kentucky,Lee,2012,"92,970","22,127"
21131,Kentucky,Leslie,2012,"2,977",581
21133,Kentucky,Letcher,2012,"6,277","1,437"
21135,Kentucky,Lewis,2012,"505,209","156,266"
