Rowid_,FIPS,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,STATE
,37159,570871.8750000,640181.8125000,767713.8750000,679508.5000000,734076.6250000,691345.3750000,754688.3125000,755978.8125000,717142.3750000,677713.8125000,672505.3750000,605610.1250000,555010.8125000,542322.8125000,618779.1250000,571806.3125000,587223.3750000,596678.1250000,623127.3125000,614352.5000000,37
,37161,179238.2031250,200999.5937500,241041.2031250,213347.0937500,230480.0000000,217063.5000000,236951.5000000,237356.7031250,225163.0937500,212783.5937500,211148.2968750,190145.0000000,174258.2031250,170274.5000000,194279.7031250,179531.5000000,184372.0937500,187340.5937500,195644.9062500,192889.7968750,37
,37163,1561227.0000000,1750777.0000000,2099553.0000000,1858328.0000000,2007562.0000000,1890700.0000000,2063930.0000000,2067460.0000000,1961249.0000000,1853420.0000000,1839176.0000000,1656230.0000000,1517850.0000000,1483151.0000000,1692245.0000000,1563783.0000000,1605945.0000000,1631802.0000000,1704136.0000000,1680138.0000000,37
,37165,657310.3125000,737114.6250000,883957.0000000,782396.0000000,845226.5000000,796025.1250000,868959.0000000,870445.0000000,825728.1250000,780329.5000000,774332.5000000,697308.3125000,639047.3750000,624438.3125000,712471.3125000,658386.0000000,676137.5000000,687023.8125000,717477.8125000,707374.3750000,37
,37167,748197.1250000,839036.1250000,1006183.0000000,890578.6250000,962096.8750000,906092.3750000,989110.8750000,990802.3125000,939902.3750000,888226.5000000,881400.3125000,793725.8125000,727409.1250000,710780.0000000,810985.3750000,749421.8125000,769627.8125000,782019.3125000,816684.1250000,805183.8125000,37
,37169,276427.4062500,309988.5937500,371742.3125000,329031.4062500,355454.4062500,334763.0937500,365434.9062500,366059.9062500,347254.4062500,328162.4062500,325640.4062500,293248.4062500,268747.0937500,262603.4062500,299625.0937500,276879.9062500,284345.0937500,288923.3125000,301730.5000000,297481.5937500,37
,37171,462442.4062500,518587.8125000,621896.8750000,550444.8750000,594648.5000000,560033.5000000,611345.3125000,612390.6250000,580930.6250000,548991.1250000,544771.8750000,490582.5000000,449593.9062500,439315.8125000,501250.3125000,463199.3125000,475688.0937500,483347.0937500,504772.5000000,497664.4062500,37
,37173,6257.7998047,7017.6000977,8415.5996094,7448.7001953,8046.8999023,7578.3999023,8272.7998047,8286.9003906,7861.2001953,7429.0000000,7371.8999023,6638.6000977,6084.0000000,5944.8999023,6783.0000000,6268.1000977,6437.1000977,6540.7001953,6830.6000977,6734.5000000,37
,37175,46503.6992188,52149.8007813,62538.6992188,55353.3984375,59798.5000000,56317.6015625,61477.6015625,61582.6992188,58419.1015625,55207.1992188,54782.8984375,49333.5000000,45211.6992188,44178.1015625,50406.3007813,46579.8984375,47835.6992188,48605.8984375,50760.5000000,50045.6992188,37
,37177,267025.8125000,299445.5937500,359098.8125000,317840.6875000,343364.9062500,323377.4062500,353006.0937500,353609.6875000,335443.9062500,317001.1875000,314564.9062500,283274.5937500,259606.7968750,253671.9062500,289434.4062500,267462.9062500,274674.1875000,279096.6875000,291468.3125000,287363.9062500,37
,37179,1444686.0000000,1620086.0000000,1942827.0000000,1719609.0000000,1857703.0000000,1749564.0000000,1909864.0000000,1913130.0000000,1814847.0000000,1715067.0000000,1701886.0000000,1532597.0000000,1404547.0000000,1372438.0000000,1565923.0000000,1447051.0000000,1486066.0000000,1509993.0000000,1576927.0000000,1554721.0000000,37
,37181,271771.0937500,304767.0000000,365480.4062500,323489.0000000,349466.9062500,329124.0937500,359279.3125000,359893.6875000,341405.0937500,322634.5937500,320155.0937500,288308.6875000,264220.1875000,258179.9062500,294578.0000000,272215.9062500,279555.4062500,284056.5000000,296647.9062500,292470.5937500,37
,37183,731262.5000000,820045.5000000,983408.8125000,870421.3750000,940320.8125000,885583.8750000,966723.3750000,968376.5000000,918628.6250000,868122.3750000,861450.6250000,775760.6250000,710945.0000000,694692.3125000,792629.6250000,732459.3750000,752208.0000000,764319.1250000,798199.3125000,786959.3125000,37
,37185,261123.9062500,292827.0937500,351161.9062500,310815.5937500,335775.8125000,316229.9062500,345203.8125000,345794.0937500,328029.8125000,309994.6875000,307612.3125000,277013.5937500,253868.7968750,248065.2031250,283037.3125000,261551.2968750,268603.3125000,272927.9062500,285026.0937500,281012.4062500,37
,37187,770218.3750000,863731.0000000,1035797.0000000,916790.5000000,990413.6250000,932760.8750000,1018223.0000000,1019964.0000000,967566.0000000,914369.1250000,907341.8750000,817087.0000000,748818.6250000,731700.0000000,834854.6250000,771479.0000000,792279.8125000,805036.0000000,840721.0000000,828882.3125000,37
,37189,66330.1015625,74383.2968750,89201.3984375,78952.7031250,85293.0000000,80328.1015625,87687.8984375,87837.8984375,83325.3984375,78744.2031250,78139.0000000,70366.3984375,64487.1992188,63013.0000000,71896.5000000,66438.7031250,68230.0000000,69328.6015625,72401.7031250,71382.2031250,37
,37191,1413130.0000000,1584699.0000000,1900391.0000000,1682048.0000000,1817125.0000000,1711349.0000000,1868147.0000000,1871342.0000000,1775206.0000000,1677605.0000000,1664712.0000000,1499120.0000000,1373867.0000000,1342460.0000000,1531719.0000000,1415443.0000000,1453606.0000000,1477010.0000000,1542482.0000000,1520761.0000000,37
,37193,182411.5937500,204558.2968750,245308.7968750,217124.4062500,234560.5937500,220906.5937500,241146.7031250,241559.0000000,229149.5937500,216550.9062500,214886.7031250,193511.5000000,177343.4062500,173289.2031250,197719.4062500,182710.0937500,187636.4062500,190657.4062500,199108.7968750,196305.0000000,37
,37195,1006014.0000000,1128155.0000000,1352897.0000000,1197458.0000000,1293620.0000000,1218318.0000000,1329943.0000000,1332217.0000000,1263778.0000000,1194295.0000000,1185117.0000000,1067231.0000000,978063.0000000,955703.6250000,1090438.0000000,1007661.0000000,1034829.0000000,1051491.0000000,1098101.0000000,1082637.0000000,37
,37197,586190.3125000,657360.0000000,788314.3125000,697742.0000000,753774.3750000,709896.5000000,774939.0000000,776264.3125000,736385.6250000,695899.1250000,690551.0000000,621860.6250000,569903.5000000,556875.1250000,635383.0000000,587149.8125000,602980.5000000,612688.8750000,639847.8125000,630837.6250000,37
,37199,53577.1992188,60082.0000000,72051.1015625,63772.8984375,68894.2031250,64883.8007813,70828.6015625,70949.7031250,67304.8984375,63604.5000000,63115.6015625,56837.3984375,52088.6015625,50897.8007813,58073.3007813,53664.8984375,55111.8007813,55999.1015625,58481.3984375,57657.8984375,37
,38001,5340.8999023,4814.7001953,10195.0000000,20694.1992188,18081.0000000,18313.6992188,13953.5996094,34060.6992188,50430.6015625,59211.6015625,79930.7968750,89259.5000000,103302.6015625,130597.7968750,156421.5937500,172512.2968750,186952.7968750,200598.5000000,201092.5000000,236470.5937500,38
,38003,26893.0996094,24243.4003906,51334.8007813,104201.7031250,91043.5000000,92215.1015625,70260.8984375,171506.4062500,253934.0937500,298149.0937500,402476.9062500,449449.5937500,520161.0937500,657600.6250000,787631.8750000,868653.6250000,941365.8750000,1010077.0000000,1012564.0000000,1190704.0000000,38
,38005,11439.2998047,10312.2998047,21835.9003906,44323.5000000,38726.5000000,39224.8984375,29886.4003906,72952.5000000,108014.1015625,126821.5000000,171198.7031250,191179.2031250,221257.2031250,279718.8125000,335029.3125000,369492.9062500,400422.0000000,429649.0000000,430707.0937500,506481.0000000,38
,38007,989.0000000,891.5000000,1887.8000488,3831.8999023,3348.1000977,3391.1999512,2583.8000488,6307.0000000,9338.2998047,10964.2001953,14800.7998047,16528.1992188,19128.5996094,24182.8007813,28964.5996094,31944.1992188,34618.1015625,37144.8984375,37236.3984375,43787.3007813,38
