Rowid_,FIPS,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,STATE
,27129,36904.8007813,64952.3984375,115856.3984375,138786.5937500,157731.0000000,144002.4062500,179898.5000000,259120.7968750,333693.0000000,595446.3125000,860102.8750000,795839.3125000,941465.5000000,1216578.0000000,1565009.0000000,1329113.0000000,1599872.0000000,1632176.0000000,2104852.0000000,2318728.0000000,27
,27131,11473.2001953,20192.8007813,36018.1015625,43146.6992188,49036.3007813,44768.3007813,55927.8007813,80556.7968750,103740.2968750,185115.5000000,267393.4062500,247414.7968750,292687.8125000,378216.4062500,486538.3125000,413201.9062500,497376.5937500,507419.4062500,654367.6250000,720858.3750000,27
,27133,16066.4003906,28276.8007813,50437.6992188,60420.1992188,68667.6015625,62691.0000000,78318.2031250,112807.2968750,145272.0000000,259225.4062500,374442.5937500,346465.8125000,409863.5937500,529633.0000000,681320.8750000,578624.6250000,696498.3125000,710561.6250000,916339.6250000,1009450.0000000,27
,27135,18891.6992188,33249.3984375,59307.3984375,71045.3984375,80743.2031250,73715.5000000,92090.7968750,132645.0000000,170818.7968750,304811.4062500,440290.1875000,407393.4062500,481940.0937500,622771.5000000,801134.5000000,680378.6250000,818980.8750000,835517.3750000,1077482.0000000,1186966.0000000,27
,27137,956.7000122,1683.9000244,3003.5000000,3598.0000000,4089.1000977,3733.1999512,4663.7998047,6717.6000977,8650.9003906,15436.7001953,22297.9003906,20631.9003906,24407.1992188,31539.4003906,40572.3007813,34456.8007813,41476.1015625,42313.6015625,54567.6015625,60112.1992188,27
,27139,6000.7998047,10561.4003906,18838.5000000,22567.0000000,25647.4003906,23415.0996094,29251.8007813,42133.5000000,54259.1015625,96820.6015625,139854.2968750,129404.8984375,153084.0000000,197817.7968750,254473.2968750,216116.2968750,260142.0000000,265394.6875000,342252.6875000,377029.3125000,27
,27141,5337.2998047,9393.7001953,16755.5996094,20071.9003906,22811.6992188,20826.1992188,26017.6992188,37475.1015625,48260.1015625,86115.8984375,124391.6015625,115097.5000000,136158.5937500,175946.5937500,226338.0000000,192221.7968750,231380.0000000,236051.9062500,304412.3125000,335343.9062500,27
,27143,18418.0996094,32415.8007813,57820.5000000,69264.2968750,78718.8984375,71867.3984375,89782.1015625,129319.6015625,166536.4062500,297169.8125000,429252.0000000,397180.0000000,469857.8125000,607158.5000000,781049.8750000,663321.3750000,798448.8125000,814570.8125000,1050470.0000000,1157209.0000000,27
,27145,21583.5000000,37986.8984375,67757.7031250,81168.2968750,92247.7968750,84218.7031250,105212.2968750,151544.7968750,195157.7968750,348242.3125000,503024.5937500,465440.5937500,550609.0000000,711506.6250000,915283.5000000,777321.8750000,935672.6250000,954565.3750000,1231007.0000000,1356090.0000000,27
,27147,14389.5000000,25325.5000000,45173.3984375,54114.0000000,61500.6015625,56147.6992188,70143.8984375,101033.2968750,130109.7031250,232169.4062500,335361.0937500,310304.3125000,367085.0937500,474353.9062500,610209.8125000,518232.1875000,623803.0000000,636398.6250000,820699.0000000,904090.8750000,27
,27149,23725.8007813,41757.3984375,74483.2031250,89224.8984375,101404.1015625,92578.1015625,115655.3984375,166586.7968750,214528.7968750,382808.0000000,552953.6250000,511639.0937500,605261.1250000,782129.1250000,1006132.0000000,854477.0000000,1028545.0000000,1049313.0000000,1353194.0000000,1490693.0000000,27
,27151,26350.3007813,46376.6015625,82722.3984375,99094.7031250,112621.2031250,102818.8984375,128449.0000000,185014.2968750,238259.5000000,425153.5000000,614120.3750000,568235.6250000,672214.0000000,868646.8750000,1117429.0000000,948997.8125000,1142321.0000000,1165387.0000000,1502881.0000000,1655590.0000000,27
,27153,9958.9003906,17527.6992188,31264.4003906,37452.1992188,42564.5000000,38859.6992188,48546.5000000,69924.8984375,90048.6015625,160683.9062500,232102.7031250,214760.9062500,254058.7968750,328299.3125000,422324.9062500,358667.4062500,431732.8125000,440450.0937500,568004.0000000,625719.3125000,27
,27155,25407.8007813,44717.6992188,79763.5000000,95550.2031250,108592.8984375,99141.2031250,123854.5000000,178396.5000000,229737.2031250,409946.0937500,592153.8125000,547910.3750000,648169.3750000,837576.0000000,1077459.0000000,915052.8125000,1101461.0000000,1123702.0000000,1449124.0000000,1596371.0000000,27
,27157,8562.2001953,15069.5000000,26879.5996094,32199.5996094,36594.8007813,33409.6992188,41737.8007813,60118.0000000,77419.3984375,138148.2031250,199550.5000000,184640.9062500,218427.2968750,282255.5937500,363094.0937500,308364.5937500,371182.5937500,378677.3125000,488341.9062500,537962.6250000,27
,27159,3389.0000000,5964.6000977,10639.2001953,12744.9003906,14484.5996094,13223.9003906,16520.1992188,23795.3007813,30643.3007813,54680.3984375,78984.0000000,73082.6015625,86455.6015625,111719.5000000,143716.2031250,122053.7031250,146917.5937500,149884.0937500,193290.4062500,212930.7968750,27
,27161,15492.7001953,27267.0996094,48636.6015625,58262.6992188,66215.6015625,60452.3984375,75521.6015625,108779.1015625,140084.5937500,249968.9062500,361071.9062500,334094.0937500,395228.0937500,510720.8125000,656992.1250000,557963.0000000,671627.5000000,685188.8125000,883618.8125000,973403.8750000,27
,27163,5648.3999023,9941.2001953,17732.3007813,21241.8007813,24141.3007813,22040.0996094,27534.1992188,39659.3984375,51073.0000000,91135.3984375,131642.0937500,121806.2968750,144094.9062500,186202.0000000,239530.5937500,203425.9062500,244866.5000000,249810.7968750,322155.6875000,354890.1875000,27
,27165,17428.0000000,30673.3007813,54712.1992188,65540.7968750,74487.2031250,68004.0000000,84955.6015625,122367.7031250,157583.7968750,281194.6875000,406176.5937500,375828.5937500,444599.4062500,574519.3125000,739062.6250000,627662.8750000,755526.3125000,770781.5000000,993999.1250000,1095000.0000000,27
,27167,36260.5000000,63818.3984375,113833.7031250,136363.5000000,154977.2031250,141488.2968750,176757.7031250,254596.7968750,327867.0937500,585050.5000000,845086.5000000,781944.8750000,925028.8125000,1195338.0000000,1537686.0000000,1305909.0000000,1571940.0000000,1603680.0000000,2068104.0000000,2278245.0000000,27
,27169,9850.0996094,17336.1992188,30922.9003906,37043.1015625,42099.5000000,38435.1992188,48016.1015625,69161.1015625,89064.8984375,158928.7031250,229567.2968750,212414.9062500,251283.5000000,324713.0000000,417711.4062500,354749.3125000,427016.5000000,435638.6875000,561799.1250000,618884.0000000,27
,27171,10998.9003906,19358.0000000,34529.1015625,41363.1015625,47009.1992188,42917.6015625,53615.8007813,77226.7031250,99451.7968750,177463.0937500,256339.7031250,237187.0000000,280588.5000000,362581.4062500,466425.4062500,396120.5937500,476815.6875000,486443.3125000,627316.8750000,691059.0000000,27
,27173,28121.9003906,49494.6015625,88284.1015625,105757.2031250,120193.1015625,109731.7031250,137085.0000000,197453.4062500,254278.4062500,453737.8125000,655409.3750000,606439.8125000,717408.8750000,927048.3750000,1192557.0000000,1012802.0000000,1219123.0000000,1243739.0000000,1603924.0000000,1766900.0000000,27
,28001,94000.1015625,101894.7968750,111612.2968750,130026.0000000,160132.7968750,172794.0000000,191154.0937500,201058.0937500,205779.0937500,222754.5937500,228693.4062500,231081.7031250,247313.2968750,214861.9062500,226079.0937500,237968.7031250,234374.4062500,238143.2031250,247245.9062500,251038.5000000,28
,28003,382526.0000000,414652.8125000,454197.6875000,529130.3750000,651647.8750000,703171.8125000,777886.5000000,818190.3125000,837401.8125000,906482.3125000,930650.0000000,940368.8125000,1006422.0000000,874363.6250000,920011.0000000,968394.8750000,953768.3125000,969105.1250000,1006148.0000000,1021582.0000000,28
,28005,390993.6875000,423831.5937500,464251.9062500,540843.3750000,666072.8750000,718737.3125000,795106.0000000,836301.8750000,855938.6250000,926548.3125000,951251.0000000,961184.8750000,1028701.0000000,893718.6250000,940376.5000000,989831.3750000,974881.0000000,990557.5000000,1028420.0000000,1044195.0000000,28
,28007,287380.0000000,311515.8125000,341224.8125000,397519.4062500,489563.0000000,528271.3125000,584402.3125000,614681.1250000,629114.1250000,681012.3125000,699168.6250000,706470.1250000,756094.0000000,656882.5000000,691176.0000000,727525.3125000,716536.8125000,728058.8750000,755887.8750000,767482.8125000,28
,28009,314507.8125000,340921.9062500,373435.3125000,435044.0000000,535776.1250000,578138.3750000,639567.8750000,672705.1250000,688500.5000000,745297.6250000,765168.0000000,773158.6250000,827466.8750000,718890.1250000,756420.8125000,796201.3125000,784175.5000000,796785.3750000,827241.3125000,839930.6250000,28
,28011,2813454.0000000,3049744.0000000,3340594.0000000,3891720.0000000,4792827.0000000,5171781.0000000,5721304.0000000,6017735.0000000,6159034.0000000,6667117.0000000,6844869.0000000,6916350.0000000,7402169.0000000,6430886.0000000,6766620.0000000,7122480.0000000,7014903.0000000,7127704.0000000,7400150.0000000,7513664.0000000,28
,28013,668301.8125000,724429.5000000,793517.5000000,924430.8125000,1138478.0000000,1228494.0000000,1359026.0000000,1429440.0000000,1463004.0000000,1583693.0000000,1625916.0000000,1642895.0000000,1758295.0000000,1527579.0000000,1607329.0000000,1691859.0000000,1666305.0000000,1693100.0000000,1757816.0000000,1784780.0000000,28
,28015,577076.3125000,625542.3750000,685199.6250000,798242.8125000,983071.8125000,1060800.0000000,1173515.0000000,1234317.0000000,1263299.0000000,1367513.0000000,1403973.0000000,1418634.0000000,1518282.0000000,1319059.0000000,1387923.0000000,1460914.0000000,1438849.0000000,1461986.0000000,1517868.0000000,1541151.0000000,28
,28017,476381.5937500,516390.8125000,565638.3750000,658956.3750000,811534.5000000,875700.0000000,968746.8125000,1018939.0000000,1042864.0000000,1128894.0000000,1158992.0000000,1171095.0000000,1253355.0000000,1088895.0000000,1145742.0000000,1205998.0000000,1187782.0000000,1206882.0000000,1253014.0000000,1272234.0000000,28
,28019,151331.4062500,164041.0937500,179685.5000000,209329.7031250,257798.9062500,278182.3125000,307740.3125000,323684.9062500,331285.0937500,358614.0937500,368175.0937500,372019.9062500,398151.4062500,345907.5937500,363966.3125000,383107.4062500,377321.0000000,383388.4062500,398042.9062500,404148.5937500,28
,28021,334374.0937500,362456.8125000,397023.8125000,462524.1875000,569619.3125000,614657.3750000,679967.1250000,715197.5000000,731990.6250000,792375.3750000,813500.8750000,821996.3125000,879735.0000000,764299.8750000,804201.1250000,846494.5000000,833709.1250000,847115.3750000,879495.1250000,892986.1250000,28
,28023,124963.6015625,135458.7968750,148377.2968750,172856.2968750,212880.2968750,229712.0937500,254120.0000000,267286.4062500,273562.4062500,296129.5937500,304024.6875000,307199.5937500,328778.0000000,285637.0937500,300549.1875000,316355.1875000,311577.0000000,316587.3125000,328688.3125000,333730.3125000,28
,28025,348474.6875000,377741.5937500,413766.4062500,482028.9062500,593640.3125000,640577.5000000,708641.5000000,745357.5000000,762858.8125000,825790.0000000,847806.3750000,856660.0000000,916833.6250000,796530.5000000,838114.5000000,882191.3750000,868866.8125000,882838.3750000,916583.6250000,930643.5000000,28
,28027,1729817.0000000,1875097.0000000,2053923.0000000,2392775.0000000,2946810.0000000,3179806.0000000,3517673.0000000,3699930.0000000,3786806.0000000,4099194.0000000,4208482.0000000,4252431.0000000,4551131.0000000,3953950.0000000,4160372.0000000,4379168.0000000,4313025.0000000,4382380.0000000,4549890.0000000,4619683.0000000,28
,28029,297307.1875000,322276.8125000,353011.9062500,411251.1875000,506474.3125000,546519.6250000,604589.6250000,635914.5000000,650846.0000000,704536.8750000,723320.5000000,730874.1250000,782212.3125000,679573.6250000,715051.8125000,752656.6250000,741288.5000000,753208.8125000,781999.0000000,793994.3750000,28
,28031,348655.5937500,377937.8125000,413981.1875000,482279.0937500,593948.3750000,640910.1250000,709009.3750000,745744.5000000,763254.8750000,826218.8125000,848246.5000000,857104.8125000,917309.6250000,796944.0000000,838549.6250000,882649.3750000,869317.8750000,883296.8125000,917059.5000000,931126.6250000,28
,28033,664055.8750000,719827.0000000,788476.1250000,918557.5000000,1131245.0000000,1220689.0000000,1350392.0000000,1420358.0000000,1453709.0000000,1573631.0000000,1615586.0000000,1632457.0000000,1747125.0000000,1517874.0000000,1597117.0000000,1681110.0000000,1655719.0000000,1682343.0000000,1746648.0000000,1773441.0000000,28
,28035,238649.0937500,258692.2031250,283363.3125000,330112.0937500,406547.9062500,438692.4062500,485305.3125000,510449.9062500,522435.4062500,565533.1250000,580610.8125000,586674.1250000,627883.3750000,545495.0000000,573973.3750000,604159.0000000,595033.8125000,604602.1250000,627712.1250000,637340.8750000,28
,28037,87293.6015625,94625.0000000,103649.2968750,120749.2031250,148708.0000000,160465.9062500,177516.0937500,186713.5000000,191097.5937500,206862.0000000,212377.0937500,214595.0000000,229668.5937500,199532.4062500,209949.2968750,220990.5937500,217652.7968750,221152.7031250,229606.0000000,233128.0000000,28
,28039,286692.5000000,310770.5937500,340408.4062500,396568.4062500,488391.8125000,527007.5000000,583004.1250000,613210.6250000,627609.1250000,679383.0000000,697496.0000000,704779.8750000,754285.3125000,655311.0000000,689522.3750000,725784.8125000,714822.5000000,726317.1250000,754079.5000000,765646.6250000,28
,28041,105808.8984375,114695.3984375,125633.7031250,146360.5937500,180249.5937500,194501.4062500,215168.0000000,226316.2031250,231630.2031250,250738.2968750,257423.2031250,260111.5000000,278382.3125000,241854.0937500,254480.4062500,267863.5937500,263817.9062500,268060.0937500,278306.3125000,282575.4062500,28
,28043,333578.0000000,361593.8125000,396078.5937500,461422.9062500,568263.0000000,613193.8750000,678348.1250000,713494.6250000,730247.8125000,790488.8125000,811564.0000000,820039.1250000,877640.3750000,762480.0000000,802286.3750000,844479.0000000,831724.1250000,845098.5000000,877401.1250000,890860.0000000,28
,28045,140596.0937500,152404.2031250,166938.7968750,194480.0937500,239510.9062500,258448.4062500,285909.5000000,300723.0000000,307784.0937500,333174.4062500,342057.1875000,345629.3125000,369907.0000000,321369.3125000,338146.9062500,355930.1875000,350554.3125000,356191.3125000,369806.0937500,375478.8125000,28
,28047,45727.5000000,49568.0000000,54295.1992188,63252.6992188,77898.6015625,84057.7968750,92989.2968750,97807.2031250,100103.7968750,108361.7031250,111250.7968750,112412.5000000,120308.6015625,104522.2031250,109979.0000000,115762.7968750,114014.2968750,115847.7031250,120275.7968750,122120.7968750,28
,28049,863720.3125000,936260.5000000,1025551.0000000,1194744.0000000,1471381.0000000,1587719.0000000,1756420.0000000,1847424.0000000,1890802.0000000,2046782.0000000,2101351.0000000,2123295.0000000,2272440.0000000,1974260.0000000,2077329.0000000,2186576.0000000,2153551.0000000,2188180.0000000,2271820.0000000,2306669.0000000,28
,28051,888339.0000000,962946.8125000,1054782.0000000,1228798.0000000,1513320.0000000,1632974.0000000,1806484.0000000,1900081.0000000,1944696.0000000,2105121.0000000,2161246.0000000,2183815.0000000,2337211.0000000,2030532.0000000,2136539.0000000,2248900.0000000,2214933.0000000,2250550.0000000,2336574.0000000,2372416.0000000,28
,28053,1071527.0000000,1161520.0000000,1272292.0000000,1482193.0000000,1825387.0000000,1969715.0000000,2179005.0000000,2291904.0000000,2345719.0000000,2539226.0000000,2606924.0000000,2634148.0000000,2819176.0000000,2449256.0000000,2577123.0000000,2712655.0000000,2671683.0000000,2714644.0000000,2818408.0000000,2861640.0000000,28
,28055,285136.4062500,309083.9062500,338560.8125000,394416.0000000,485741.0937500,524147.0937500,579839.8750000,609882.3750000,624202.8125000,675695.6250000,693710.3750000,700954.8125000,750191.3125000,651754.3125000,685780.0000000,721845.5000000,710942.8750000,722375.0000000,749986.8125000,761491.1250000,28
,28057,225344.5000000,244270.2968750,267566.0000000,311708.5937500,383883.1875000,414235.6875000,458249.9062500,481992.5937500,493310.0000000,534005.0000000,548242.1250000,553967.3750000,592879.3125000,515084.0937500,541974.8125000,570477.5000000,561861.1250000,570896.0000000,592717.6250000,601809.6250000,28
,28059,112382.7968750,121821.2968750,133439.2968750,155453.9062500,191448.4062500,206585.7031250,228536.2968750,240377.0937500,246021.2968750,266316.5000000,273416.8125000,276272.0937500,295678.0000000,256880.2968750,270291.0937500,284505.9062500,280208.8125000,284714.5937500,295597.4062500,300131.6875000,28
,28061,194501.7031250,210837.0937500,230944.2968750,269045.0937500,331341.1875000,357539.4062500,395529.4062500,416022.4062500,425790.8125000,460916.0000000,473204.4062500,478146.0937500,511732.0937500,444584.6875000,467794.9062500,492396.4062500,484959.3125000,492757.5937500,511592.5937500,519440.0937500,28
,28063,285148.5937500,309097.0000000,338575.1875000,394432.8125000,485761.6875000,524169.4062500,579864.5000000,609908.3750000,624229.3125000,675724.3750000,693739.8125000,700984.5000000,750223.1250000,651782.0000000,685809.1250000,721876.1250000,710973.0000000,722405.8125000,750018.6250000,761523.5000000,28
,28065,226188.9062500,245185.5937500,268568.5937500,312876.5937500,385321.5937500,415787.8125000,459966.9062500,483798.5937500,495158.4062500,536006.0000000,550296.3750000,556043.1250000,595100.8125000,517014.0937500,544005.5000000,572615.1250000,563966.3750000,573035.1250000,594938.5000000,604064.5000000,28
,28067,263774.5000000,285927.8125000,313196.4062500,364867.0000000,449350.0937500,484878.8125000,536399.1250000,564191.0000000,577438.3750000,625073.5000000,641738.6250000,648440.3125000,693988.1250000,602925.8125000,634402.3750000,667766.0000000,657680.1250000,668255.8125000,693798.8750000,704441.3750000,28
,28069,176661.7968750,191498.9062500,209761.9062500,244368.0937500,300950.3125000,324745.5937500,359251.0937500,377864.5000000,386736.9062500,418640.4062500,429801.8125000,434290.0937500,464795.5937500,403807.0937500,424888.4062500,447233.4062500,440478.5000000,447561.5000000,464668.9062500,471796.5937500,28
,28071,266211.0000000,288568.9062500,316089.4062500,368237.3125000,453500.8125000,489357.8125000,541354.0000000,569402.5000000,582772.3750000,630847.5000000,647666.5000000,654430.0000000,700398.6250000,608495.1250000,640262.5000000,673934.3125000,663755.3125000,674428.6250000,700207.6250000,710948.3750000,28
,28073,210821.7968750,228527.7968750,250322.2031250,291619.9062500,359143.0000000,387539.4062500,428717.0000000,450929.5937500,461517.5937500,499590.0937500,512909.5937500,518265.9062500,554670.0000000,481888.4062500,507046.0937500,533711.8750000,525650.8125000,534103.3750000,554518.8125000,563024.8125000,28
,28075,132683.2968750,143826.7968750,157543.4062500,183534.7031250,226031.2031250,243902.7968750,269818.4062500,283798.3125000,290461.9062500,314423.3125000,322806.0937500,326177.1875000,349088.5937500,303282.5937500,319115.9062500,335898.4062500,330825.0000000,336144.8125000,348993.4062500,354346.8125000,28
,28077,179424.0000000,194493.0937500,213041.7031250,248188.9062500,305655.8125000,329823.0937500,364868.0937500,383772.5937500,392783.8125000,425186.0000000,436521.9062500,441080.5000000,472062.9062500,410120.8125000,431531.6875000,454226.0937500,447365.5937500,454559.3125000,471934.1875000,479173.4062500,28
,28079,245512.4062500,266131.9062500,291512.5937500,339605.9062500,418239.9062500,451308.9062500,499262.3125000,525129.8750000,537460.3125000,581797.3750000,597308.6250000,603546.3750000,645940.8125000,561183.0000000,590480.3750000,621534.0000000,612146.5000000,621990.0000000,645764.6250000,655670.3125000,28
,28081,497912.3125000,539729.8125000,591203.1250000,688738.8750000,848212.8750000,915278.5000000,1012531.0000000,1064992.0000000,1089998.0000000,1179916.0000000,1211374.0000000,1224024.0000000,1310002.0000000,1138109.0000000,1197526.0000000,1260504.0000000,1241466.0000000,1261429.0000000,1309645.0000000,1329734.0000000,28
,28083,1662956.0000000,1802621.0000000,1974535.0000000,2300290.0000000,2832911.0000000,3056901.0000000,3381708.0000000,3556921.0000000,3640439.0000000,3940753.0000000,4045817.0000000,4088068.0000000,4375222.0000000,3801123.0000000,3999566.0000000,4209905.0000000,4146320.0000000,4212993.0000000,4374029.0000000,4441124.0000000,28
,28085,270770.5000000,293511.4062500,321503.1875000,374544.3125000,461268.0937500,497739.1875000,550626.0000000,579154.8750000,592753.6250000,641652.3125000,658759.3750000,665638.8125000,712394.6250000,618917.1250000,651228.5000000,685477.0000000,675123.6250000,685979.8125000,712200.3750000,723125.1250000,28
,28087,589946.3125000,639493.3750000,700481.0000000,816045.3125000,1004996.0000000,1084459.0000000,1199687.0000000,1261845.0000000,1291473.0000000,1398012.0000000,1435284.0000000,1450273.0000000,1552143.0000000,1348477.0000000,1418876.0000000,1493496.0000000,1470938.0000000,1494591.0000000,1551720.0000000,1575522.0000000,28
,28089,1051648.0000000,1139972.0000000,1248689.0000000,1454696.0000000,1791524.0000000,1933174.0000000,2138582.0000000,2249385.0000000,2302202.0000000,2492119.0000000,2558562.0000000,2585281.0000000,2766876.0000000,2403818.0000000,2529313.0000000,2662331.0000000,2622119.0000000,2664284.0000000,2766122.0000000,2808553.0000000,28
,28091,273810.1875000,296806.3125000,325112.4062500,378748.9062500,466446.3125000,503326.8125000,556807.3125000,585656.3750000,599407.8750000,648855.3750000,666154.5000000,673111.1250000,720391.8750000,625865.0000000,658539.1250000,693172.1250000,682702.5000000,693680.5000000,720195.5000000,731242.8750000,28
,28093,786076.6250000,852095.8750000,933359.3125000,1087343.0000000,1339112.0000000,1444992.0000000,1598528.0000000,1681351.0000000,1720829.0000000,1862787.0000000,1912451.0000000,1932423.0000000,2068160.0000000,1796785.0000000,1890588.0000000,1990015.0000000,1959958.0000000,1991475.0000000,2067596.0000000,2099312.0000000,28
,28095,775932.1250000,841099.3750000,921314.1250000,1073311.0000000,1321831.0000000,1426344.0000000,1577899.0000000,1659652.0000000,1698622.0000000,1838748.0000000,1887770.0000000,1907484.0000000,2041470.0000000,1773597.0000000,1866190.0000000,1964334.0000000,1934665.0000000,1965775.0000000,2040914.0000000,2072220.0000000,28
,28097,264618.8125000,286843.0000000,314198.9062500,366034.9062500,450788.4062500,486430.9062500,538116.1250000,565996.8750000,579286.8125000,627074.3750000,643792.8125000,650515.8750000,696209.5000000,604855.8125000,636433.1250000,669903.3750000,659785.3125000,670394.8125000,696019.6250000,706696.3125000,28
,28099,229518.0000000,248794.2968750,272521.5000000,317481.5937500,390992.9062500,421907.5000000,466736.9062500,490919.4062500,502446.4062500,543895.1250000,558395.8750000,564227.3125000,603859.8125000,524623.8125000,552012.5000000,581043.0000000,572267.0000000,581469.3125000,603695.1250000,612955.3750000,28
,28101,309103.9062500,335064.3125000,367018.9062500,427569.0937500,526570.5000000,568204.8750000,628578.8750000,661146.8125000,676670.8125000,732492.0000000,752020.8750000,759874.3125000,813249.3750000,706538.1250000,743424.0000000,782521.0000000,770701.8750000,783095.0000000,813027.6250000,825499.0000000,28
,28103,963257.0000000,1044157.0000000,1143737.0000000,1332429.0000000,1640946.0000000,1770690.0000000,1958833.0000000,2060324.0000000,2108701.0000000,2282656.0000000,2343514.0000000,2367988.0000000,2534320.0000000,2201777.0000000,2316724.0000000,2438561.0000000,2401730.0000000,2440350.0000000,2533629.0000000,2572493.0000000,28
,28105,167024.2031250,181051.7968750,198318.5000000,231036.7968750,284532.1875000,307029.3125000,339652.4062500,357250.4062500,365638.8125000,395801.8125000,406354.3125000,410597.8125000,439439.0937500,381777.5937500,401708.9062500,422834.9062500,416448.5000000,423145.0937500,439319.1875000,446058.0937500,28
,28107,898362.6250000,973812.3125000,1066684.0000000,1242663.0000000,1530396.0000000,1651400.0000000,1826867.0000000,1921521.0000000,1966639.0000000,2128875.0000000,2185632.0000000,2208457.0000000,2363584.0000000,2053444.0000000,2160647.0000000,2274276.0000000,2239926.0000000,2275944.0000000,2362939.0000000,2399185.0000000,28
,28109,471520.5937500,511121.5937500,559866.6250000,652232.5000000,803253.6250000,866764.5000000,958861.6250000,1008542.0000000,1032223.0000000,1117375.0000000,1147165.0000000,1159145.0000000,1240566.0000000,1077784.0000000,1134051.0000000,1193692.0000000,1175662.0000000,1194567.0000000,1240228.0000000,1259252.0000000,28
,28111,101864.6015625,110419.7968750,120950.3984375,140904.5937500,173530.2968750,187250.7968750,207147.0000000,217879.7031250,222995.5937500,241391.2968750,247827.0937500,250415.0937500,268004.8125000,232838.2968750,244994.0000000,257878.2968750,253983.2968750,258067.5000000,267931.6875000,272041.5937500,28
,28113,263846.9062500,286006.3125000,313282.3125000,364967.0937500,449473.4062500,485011.9062500,536546.3750000,564345.8125000,577596.8750000,625245.1250000,641914.8125000,648618.3125000,694178.5000000,603091.3125000,634576.5000000,667949.3125000,657860.5000000,668439.1250000,693989.3125000,704634.6250000,28
,28115,515740.0000000,559054.8125000,612371.1250000,713399.1250000,878583.1250000,948050.0000000,1048784.0000000,1103124.0000000,1129025.0000000,1222163.0000000,1254747.0000000,1267851.0000000,1356907.0000000,1178859.0000000,1240403.0000000,1305637.0000000,1285916.0000000,1306594.0000000,1356537.0000000,1377346.0000000,28
,28117,571358.6250000,619344.5000000,678410.8125000,790333.8125000,973331.5000000,1050290.0000000,1161888.0000000,1222087.0000000,1250782.0000000,1353964.0000000,1390062.0000000,1404578.0000000,1503239.0000000,1305990.0000000,1374171.0000000,1446440.0000000,1424593.0000000,1447501.0000000,1502829.0000000,1525882.0000000,28
,28119,1187504.0000000,1287238.0000000,1410000.0000000,1642619.0000000,2022959.0000000,2182909.0000000,2414851.0000000,2539969.0000000,2599609.0000000,2814061.0000000,2889086.0000000,2919257.0000000,3124312.0000000,2714352.0000000,2856059.0000000,3006261.0000000,2960854.0000000,3008466.0000000,3123460.0000000,3171372.0000000,28
,28121,463040.8125000,501929.6875000,549798.1250000,640502.8750000,788808.0000000,851176.8125000,941617.6250000,990404.6250000,1013660.0000000,1097281.0000000,1126535.0000000,1138299.0000000,1218256.0000000,1058401.0000000,1113657.0000000,1172225.0000000,1154519.0000000,1173084.0000000,1217924.0000000,1236606.0000000,28
,28123,273906.5937500,296910.9062500,325226.9062500,378882.4062500,466610.5937500,503504.0937500,557003.5000000,585862.8125000,599619.1250000,649084.0000000,666389.3125000,673348.3750000,720645.8125000,626085.6250000,658771.3125000,693416.3750000,682943.1250000,693925.0000000,720449.3125000,731500.5000000,28
,28125,708396.5000000,767891.6250000,841124.6250000,979891.8750000,1206781.0000000,1302198.0000000,1440561.0000000,1515199.0000000,1550777.0000000,1678707.0000000,1723462.0000000,1741461.0000000,1863784.0000000,1619226.0000000,1703760.0000000,1793362.0000000,1766275.0000000,1794677.0000000,1863276.0000000,1891858.0000000,28
,28127,260421.2968750,282292.9062500,309214.8125000,360228.5937500,443637.6875000,478714.8125000,529580.1250000,557018.6250000,570097.6250000,617127.3125000,633580.5000000,640196.8750000,685165.8125000,595261.1250000,626337.5000000,659276.8750000,649319.3125000,659760.5000000,684978.8750000,695486.1250000,28
,28129,208795.2968750,226331.2031250,247916.0937500,288816.9062500,355691.0000000,383814.4062500,424596.3125000,446595.3125000,457081.5937500,494788.0000000,507979.5937500,513284.4062500,549338.5000000,477256.5937500,502172.4062500,528581.8750000,520598.3125000,528969.6250000,549188.8125000,557613.0000000,28
,28131,104542.3984375,113322.5000000,124129.8984375,144608.7031250,178092.0937500,192173.2968750,212592.5000000,223607.2968750,228857.7031250,247737.0000000,254341.9062500,256998.0000000,275050.0937500,238959.2031250,251434.2968750,264657.4062500,260660.0937500,264851.5000000,274975.0937500,279193.0937500,28
,28133,2884741.0000000,3127018.0000000,3425238.0000000,3990328.0000000,4914268.0000000,5302824.0000000,5866270.0000000,6170213.0000000,6315092.0000000,6836048.0000000,7018304.0000000,7091596.0000000,7589725.0000000,6593832.0000000,6938073.0000000,7302949.0000000,7192646.0000000,7308306.0000000,7587655.0000000,7704046.0000000,28
,28135,1361971.0000000,1476357.0000000,1617155.0000000,1883950.0000000,2320170.0000000,2503618.0000000,2769638.0000000,2913138.0000000,2981540.0000000,3227499.0000000,3313547.0000000,3348150.0000000,3583331.0000000,3113141.0000000,3275667.0000000,3447936.0000000,3395859.0000000,3450465.0000000,3582354.0000000,3637305.0000000,28
