FIPS,State,County,Year,N,P
16005,Idaho,Bannock,2007,"1,264,679","361,453"
16007,Idaho,Bear Lake,2007,"1,383,077","414,384"
16009,Idaho,Benewah,2007,"125,383","37,282"
16011,Idaho,Bingham,2007,"4,574,343","1,210,150"
16013,Idaho,Blaine,2007,"871,150","251,741"
16015,Idaho,Boise,2007,"149,955","35,160"
16017,Idaho,Bonner,2007,"314,084","86,043"
16019,Idaho,Bonneville,2007,"3,007,812","849,610"
16021,Idaho,Boundary,2007,"295,266","70,105"
16023,Idaho,Butte,2007,"842,366","197,258"
16025,Idaho,Camas,2007,"265,913","88,506"
16027,Idaho,Canyon,2007,"6,961,689","1,503,968"
16029,Idaho,Caribou,2007,"1,168,099","351,690"
16031,Idaho,Cassia,2007,"11,009,223","2,526,743"
16033,Idaho,Clark,2007,"453,551","146,190"
16035,Idaho,Clearwater,2007,"203,884","48,292"
16037,Idaho,Custer,2007,"1,530,476","365,716"
16039,Idaho,Elmore,2007,"5,044,486","1,271,661"
16041,Idaho,Franklin,2007,"1,991,321","452,505"
16043,Idaho,Fremont,2007,"682,708","201,584"
16045,Idaho,Gem,2007,"1,275,139","354,358"
16047,Idaho,Gooding,2007,"15,761,851","3,031,632"
16049,Idaho,Idaho,2007,"1,355,649","415,398"
16051,Idaho,Jefferson,2007,"4,014,533","986,034"
16053,Idaho,Jerome,2007,"11,018,958","2,288,185"
16055,Idaho,Kootenai,2007,"378,697","86,756"
16057,Idaho,Latah,2007,"472,701","107,302"
16059,Idaho,Lemhi,2007,"1,972,466","632,261"
16061,Idaho,Lewis,2007,"246,192","75,743"
16063,Idaho,Lincoln,2007,"3,742,748","797,602"
16065,Idaho,Madison,2007,"649,276","153,455"
16067,Idaho,Minidoka,2007,"2,467,624","553,567"
16069,Idaho,Nez Perce,2007,"562,838","133,470"
16071,Idaho,Oneida,2007,"919,413","291,629"
16073,Idaho,Owyhee,2007,"6,965,058","1,780,415"
16075,Idaho,Payette,2007,"3,057,884","714,570"
16077,Idaho,Power,2007,"1,283,085","315,057"
16079,Idaho,Shoshone,2007,"7,494","1,691"
16081,Idaho,Teton,2007,"457,172","130,292"
16083,Idaho,Twin Falls,2007,"9,592,707","2,044,778"
16085,Idaho,Valley,2007,"303,220","92,278"
16087,Idaho,Washington,2007,"2,452,625","587,927"
17001,Illinois,Adams,2007,"2,472,800","845,451"
17003,Illinois,Alexander,2007,"94,381","29,782"
17005,Illinois,Bond,2007,"621,001","176,372"
17007,Illinois,Boone,2007,"458,826","124,480"
17009,Illinois,Brown,2007,"708,212","260,704"
17011,Illinois,Bureau,2007,"1,563,536","599,101"
17013,Illinois,Calhoun,2007,"321,810","92,692"
17015,Illinois,Carroll,2007,"2,599,342","799,410"
17017,Illinois,Cass,2007,"1,038,351","432,383"
17019,Illinois,Champaign,2007,"573,202","188,041"
17021,Illinois,Christian,2007,"771,903","285,351"
17023,Illinois,Clark,2007,"726,982","284,151"
17025,Illinois,Clay,2007,"818,816","294,602"
17027,Illinois,Clinton,2007,"4,340,156","1,406,780"
17029,Illinois,Coles,2007,"360,361","122,686"
17031,Illinois,Cook,2007,"89,564","15,684"
17033,Illinois,Crawford,2007,"335,811","112,471"
17035,Illinois,Cumberland,2007,"865,626","284,495"
17037,Illinois,DeKalb,2007,"3,492,641","1,304,160"
17039,Illinois,De Witt,2007,"275,525","91,094"
17041,Illinois,Douglas,2007,"347,240","82,887"
17043,Illinois,DuPage,2007,"40,573","7,136"
17045,Illinois,Edgar,2007,"392,347","93,739"
17047,Illinois,Edwards,2007,"315,689","115,210"
17049,Illinois,Effingham,2007,"2,106,203","679,775"
17051,Illinois,Fayette,2007,"887,674","246,454"
17053,Illinois,Ford,2007,"739,965","302,400"
17055,Illinois,Franklin,2007,"617,336","218,662"
17057,Illinois,Fulton,2007,"1,697,400","583,774"
17059,Illinois,Gallatin,2007,"122,813","39,461"
17061,Illinois,Greene,2007,"541,298","169,952"
17063,Illinois,Grundy,2007,"187,208","53,622"
17065,Illinois,Hamilton,2007,"382,208","134,486"
17067,Illinois,Hancock,2007,"2,946,098","1,045,436"
17069,Illinois,Hardin,2007,"168,980","53,545"
17071,Illinois,Henderson,2007,"972,629","281,416"
17073,Illinois,Henry,2007,"3,375,826","1,154,874"
17075,Illinois,Iroquois,2007,"1,466,063","500,869"
17077,Illinois,Jackson,2007,"682,779","212,723"
17079,Illinois,Jasper,2007,"1,670,056","657,580"
17081,Illinois,Jefferson,2007,"761,991","248,669"
17083,Illinois,Jersey,2007,"594,072","185,078"
17085,Illinois,Jo Daviess,2007,"2,882,792","816,144"
17087,Illinois,Johnson,2007,"545,718","183,275"
17089,Illinois,Kane,2007,"881,021","275,816"
17091,Illinois,Kankakee,2007,"657,020","247,730"
17093,Illinois,Kendall,2007,"408,491","151,326"
17095,Illinois,Knox,2007,"2,529,287","945,899"
17097,Illinois,Lake,2007,"251,509","49,892"
17099,Illinois,LaSalle,2007,"1,014,564","315,725"
17101,Illinois,Lawrence,2007,"693,700","267,272"
17103,Illinois,Lee,2007,"825,833","306,187"
17105,Illinois,Livingston,2007,"2,241,737","892,030"
17107,Illinois,Logan,2007,"986,651","412,321"
17109,Illinois,McDonough,2007,"1,026,954","268,086"
17111,Illinois,McHenry,2007,"1,149,563","312,256"
17113,Illinois,McLean,2007,"1,724,984","535,502"
17115,Illinois,Macon,2007,"258,497","89,959"
17117,Illinois,Macoupin,2007,"1,818,919","643,459"
17119,Illinois,Madison,2007,"927,944","278,966"
17121,Illinois,Marion,2007,"662,016","196,861"
17123,Illinois,Marshall,2007,"368,444","122,285"
17125,Illinois,Mason,2007,"306,509","111,942"
17127,Illinois,Massac,2007,"426,320","147,135"
17129,Illinois,Menard,2007,"498,778","150,422"
17131,Illinois,Mercer,2007,"1,454,955","474,423"
17133,Illinois,Monroe,2007,"792,033","281,641"
17135,Illinois,Montgomery,2007,"1,190,168","452,875"
17137,Illinois,Morgan,2007,"1,137,959","357,188"
17139,Illinois,Moultrie,2007,"247,027","64,448"
17141,Illinois,Ogle,2007,"2,429,998","778,798"
17143,Illinois,Peoria,2007,"942,831","269,798"
17145,Illinois,Perry,2007,"406,079","101,635"
17147,Illinois,Piatt,2007,"351,301","105,800"
17149,Illinois,Pike,2007,"2,224,726","786,979"
17151,Illinois,Pope,2007,"222,652","52,573"
17153,Illinois,Pulaski,2007,"187,193","45,240"
17155,Illinois,Putnam,2007,"74,124","20,992"
17157,Illinois,Randolph,2007,"761,656","227,014"
17159,Illinois,Richland,2007,"864,020","336,069"
17161,Illinois,Rock Island,2007,"768,223","277,039"
17163,Illinois,St. Clair,2007,"670,775","226,311"
17165,Illinois,Saline,2007,"640,141","214,693"
17167,Illinois,Sangamon,2007,"1,208,723","365,025"
17169,Illinois,Schuyler,2007,"936,216","360,505"
17171,Illinois,Scott,2007,"421,925","149,099"
17173,Illinois,Shelby,2007,"1,752,701","559,485"
17175,Illinois,Stark,2007,"236,142","80,298"
17177,Illinois,Stephenson,2007,"2,901,206","789,772"
17179,Illinois,Tazewell,2007,"1,151,825","436,080"
17181,Illinois,Union,2007,"672,910","208,646"
17183,Illinois,Vermilion,2007,"576,879","194,977"
17185,Illinois,Wabash,2007,"115,662","31,344"
17187,Illinois,Warren,2007,"1,539,413","568,265"
17189,Illinois,Washington,2007,"1,740,831","517,397"
17191,Illinois,Wayne,2007,"1,317,061","438,511"
17193,Illinois,White,2007,"293,866","105,876"
17195,Illinois,Whiteside,2007,"2,712,028","917,788"
17197,Illinois,Will,2007,"444,262","136,003"
17199,Illinois,Williamson,2007,"303,017","70,849"
17201,Illinois,Winnebago,2007,"674,615","179,724"
17203,Illinois,Woodford,2007,"1,147,163","449,801"
18001,Indiana,Adams,2007,"3,932,091","1,390,783"
18003,Indiana,Allen,2007,"1,111,993","350,253"
18005,Indiana,Bartholomew,2007,"423,429","141,470"
18007,Indiana,Benton,2007,"355,827","97,299"
18009,Indiana,Blackford,2007,"305,501","125,037"
18011,Indiana,Boone,2007,"590,903","220,432"
18013,Indiana,Brown,2007,"115,677","26,984"
18015,Indiana,Carroll,2007,"2,474,891","1,055,500"
18017,Indiana,Cass,2007,"1,339,933","479,160"
18019,Indiana,Clark,2007,"463,570","143,141"
18021,Indiana,Clay,2007,"435,841","129,759"
18023,Indiana,Clinton,2007,"1,625,676","694,460"
18025,Indiana,Crawford,2007,"272,299","65,349"
18027,Indiana,Daviess,2007,"2,263,950","821,534"
18029,Indiana,Dearborn,2007,"370,947","105,843"
18031,Indiana,Decatur,2007,"2,270,245","916,998"
18033,Indiana,DeKalb,2007,"621,729","171,390"
18035,Indiana,Delaware,2007,"345,229","114,691"
18037,Indiana,Dubois,2007,"4,069,971","1,461,153"
18039,Indiana,Elkhart,2007,"3,982,791","985,164"
18041,Indiana,Fayette,2007,"458,509","157,423"
18043,Indiana,Floyd,2007,"171,774","40,440"
18045,Indiana,Fountain,2007,"443,131","116,088"
18047,Indiana,Franklin,2007,"805,458","260,114"
18049,Indiana,Fulton,2007,"765,787","226,087"
18051,Indiana,Gibson,2007,"515,934","188,905"
18053,Indiana,Grant,2007,"352,576","117,979"
18055,Indiana,Greene,2007,"1,377,464","502,063"
18057,Indiana,Hamilton,2007,"260,748","75,405"
18059,Indiana,Hancock,2007,"917,151","369,457"
18061,Indiana,Harrison,2007,"1,310,178","397,851"
18063,Indiana,Hendricks,2007,"440,364","146,716"
18065,Indiana,Henry,2007,"788,362","211,142"
18067,Indiana,Howard,2007,"933,716","381,643"
18069,Indiana,Huntington,2007,"1,099,289","363,121"
18071,Indiana,Jackson,2007,"1,306,832","425,857"
18073,Indiana,Jasper,2007,"3,162,935","798,099"
18075,Indiana,Jay,2007,"3,803,352","1,464,163"
18077,Indiana,Jefferson,2007,"480,864","139,542"
18079,Indiana,Jennings,2007,"397,001","127,408"
18081,Indiana,Johnson,2007,"451,473","136,315"
18083,Indiana,Knox,2007,"1,038,305","413,155"
18085,Indiana,Kosciusko,2007,"2,173,632","674,124"
18087,Indiana,LaGrange,2007,"3,527,343","886,455"
18089,Indiana,Lake,2007,"202,812","40,713"
18091,Indiana,LaPorte,2007,"1,655,454","513,214"
18093,Indiana,Lawrence,2007,"833,076","261,852"
18095,Indiana,Madison,2007,"560,388","161,415"
18097,Indiana,Marion,2007,"93,209","20,040"
18099,Indiana,Marshall,2007,"1,111,906","254,878"
18101,Indiana,Martin,2007,"950,818","337,698"
18103,Indiana,Miami,2007,"1,565,750","604,632"
18105,Indiana,Monroe,2007,"363,834","85,485"
18107,Indiana,Montgomery,2007,"1,538,549","613,595"
18109,Indiana,Morgan,2007,"431,414","131,365"
18111,Indiana,Newton,2007,"1,442,071","409,093"
18113,Indiana,Noble,2007,"1,436,747","445,939"
18115,Indiana,Ohio,2007,"121,659","28,669"
18117,Indiana,Orange,2007,"380,185","115,547"
18119,Indiana,Owen,2007,"348,148","109,098"
18121,Indiana,Parke,2007,"498,329","130,879"
18123,Indiana,Perry,2007,"714,264","238,393"
18125,Indiana,Pike,2007,"184,670","61,295"
18127,Indiana,Porter,2007,"271,572","91,396"
18129,Indiana,Posey,2007,"373,273","127,789"
18131,Indiana,Pulaski,2007,"727,017","247,662"
18133,Indiana,Putnam,2007,"722,624","256,324"
18135,Indiana,Randolph,2007,"980,362","350,426"
18137,Indiana,Ripley,2007,"781,646","277,357"
18139,Indiana,Rush,2007,"1,956,943","747,622"
18141,Indiana,St. Joseph,2007,"582,135","182,748"
18143,Indiana,Scott,2007,"147,782","42,801"
18145,Indiana,Shelby,2007,"570,747","208,366"
18147,Indiana,Spencer,2007,"1,118,360","402,376"
18149,Indiana,Starke,2007,"107,415","27,342"
18151,Indiana,Steuben,2007,"482,835","107,482"
18153,Indiana,Sullivan,2007,"264,202","86,414"
18155,Indiana,Switzerland,2007,"244,910","72,040"
18157,Indiana,Tippecanoe,2007,"844,766","324,558"
18159,Indiana,Tipton,2007,"529,864","228,566"
18161,Indiana,Union,2007,"303,364","101,587"
18163,Indiana,Vanderburgh,2007,"183,839","52,284"
18165,Indiana,Vermillion,2007,"210,763","62,667"
18167,Indiana,Vigo,2007,"148,165","34,219"
18169,Indiana,Wabash,2007,"2,552,571","903,641"
18171,Indiana,Warren,2007,"193,038","45,754"
18173,Indiana,Warrick,2007,"270,402","76,119"
18175,Indiana,Washington,2007,"2,065,837","637,298"
18177,Indiana,Wayne,2007,"942,269","273,294"
18179,Indiana,Wells,2007,"1,359,866","487,073"
18181,Indiana,White,2007,"2,264,710","931,027"
18183,Indiana,Whitley,2007,"843,777","278,666"
19001,Iowa,Adair,2007,"1,968,266","622,546"
19003,Iowa,Adams,2007,"2,000,995","598,560"
19005,Iowa,Allamakee,2007,"3,626,975","1,073,797"
19007,Iowa,Appanoose,2007,"1,401,516","444,101"
19009,Iowa,Audubon,2007,"4,233,517","1,593,063"
19011,Iowa,Benton,2007,"3,105,977","960,521"
19013,Iowa,Black Hawk,2007,"2,139,651","835,325"
19015,Iowa,Boone,2007,"1,441,261","505,214"
19017,Iowa,Bremer,2007,"2,151,975","776,560"
19019,Iowa,Buchanan,2007,"4,522,922","1,653,427"
19021,Iowa,Buena Vista,2007,"6,166,392","2,453,526"
19023,Iowa,Butler,2007,"4,541,084","1,800,761"
19025,Iowa,Calhoun,2007,"3,825,983","1,541,101"
19027,Iowa,Carroll,2007,"9,135,702","3,365,128"
19029,Iowa,Cass,2007,"2,874,840","836,808"
19031,Iowa,Cedar,2007,"2,828,046","1,050,836"
19033,Iowa,Cerro Gordo,2007,"1,755,199","703,798"
19035,Iowa,Cherokee,2007,"5,636,687","1,959,098"
19037,Iowa,Chickasaw,2007,"4,125,409","1,451,866"
19039,Iowa,Clarke,2007,"1,634,300","546,639"
19041,Iowa,Clay,2007,"3,421,075","1,296,532"
19043,Iowa,Clayton,2007,"5,644,504","1,750,585"
19045,Iowa,Clinton,2007,"3,253,438","1,006,977"
19047,Iowa,Crawford,2007,"5,918,871","2,129,400"
19049,Iowa,Dallas,2007,"1,560,316","523,452"
19051,Iowa,Davis,2007,"2,534,679","867,230"
19053,Iowa,Decatur,2007,"2,196,726","685,774"
19055,Iowa,Delaware,2007,"8,344,941","2,680,834"
19057,Iowa,Des Moines,2007,"761,963","285,227"
19059,Iowa,Dickinson,2007,"1,483,765","446,870"
19061,Iowa,Dubuque,2007,"7,941,690","2,310,949"
19063,Iowa,Emmet,2007,"3,218,457","1,115,809"
19065,Iowa,Fayette,2007,"5,299,816","1,790,610"
19067,Iowa,Floyd,2007,"2,496,489","936,289"
19069,Iowa,Franklin,2007,"6,742,179","2,854,399"
19071,Iowa,Fremont,2007,"682,129","208,637"
19073,Iowa,Greene,2007,"2,319,687","829,726"
19075,Iowa,Grundy,2007,"3,030,900","1,219,143"
19077,Iowa,Guthrie,2007,"2,378,408","852,847"
19079,Iowa,Hamilton,2007,"5,590,676","2,368,386"
19081,Iowa,Hancock,2007,"3,391,668","1,415,965"
19083,Iowa,Hardin,2007,"9,924,352","4,189,953"
19085,Iowa,Harrison,2007,"1,512,944","440,242"
19087,Iowa,Henry,2007,"1,888,953","665,940"
19089,Iowa,Howard,2007,"3,626,340","1,330,273"
19091,Iowa,Humboldt,2007,"1,770,501","649,718"
19093,Iowa,Ida,2007,"3,254,460","1,035,630"
19095,Iowa,Iowa,2007,"3,382,343","1,142,125"
19097,Iowa,Jackson,2007,"4,296,214","1,269,392"
19099,Iowa,Jasper,2007,"3,785,389","1,455,967"
19101,Iowa,Jefferson,2007,"1,344,642","451,419"
19103,Iowa,Johnson,2007,"3,747,595","1,331,269"
19105,Iowa,Jones,2007,"3,800,960","1,218,623"
19107,Iowa,Keokuk,2007,"3,173,900","1,142,384"
19109,Iowa,Kossuth,2007,"8,856,385","3,663,393"
19111,Iowa,Lee,2007,"1,401,904","488,432"
19113,Iowa,Linn,2007,"2,988,508","1,067,248"
19115,Iowa,Louisa,2007,"1,884,994","757,119"
19117,Iowa,Lucas,2007,"1,850,177","593,359"
19119,Iowa,Lyon,2007,"11,321,340","3,900,081"
19121,Iowa,Madison,2007,"2,039,947","683,865"
19123,Iowa,Mahaska,2007,"4,136,648","1,584,312"
19125,Iowa,Marion,2007,"1,323,569","444,312"
19127,Iowa,Marshall,2007,"2,582,937","904,995"
19129,Iowa,Mills,2007,"401,379","100,124"
19131,Iowa,Mitchell,2007,"5,290,371","1,861,700"
19133,Iowa,Monona,2007,"1,302,058","381,614"
19135,Iowa,Monroe,2007,"1,655,190","430,237"
19137,Iowa,Montgomery,2007,"1,305,013","385,624"
19139,Iowa,Muscatine,2007,"1,466,204","510,696"
19141,Iowa,O'Brien,2007,"7,591,789","2,844,173"
19143,Iowa,Osceola,2007,"6,204,569","2,386,819"
19145,Iowa,Page,2007,"1,396,686","372,151"
19147,Iowa,Palo Alto,2007,"5,989,075","2,524,378"
19149,Iowa,Plymouth,2007,"12,151,561","4,559,207"
19151,Iowa,Pocahontas,2007,"2,755,430","1,115,448"
19153,Iowa,Polk,2007,"898,738","298,178"
19155,Iowa,Pottawattamie,2007,"3,997,288","1,113,457"
19157,Iowa,Poweshiek,2007,"1,685,833","575,607"
19159,Iowa,Ringgold,2007,"2,601,215","926,299"
19161,Iowa,Sac,2007,"7,556,343","2,865,630"
19163,Iowa,Scott,2007,"2,070,659","773,742"
19165,Iowa,Shelby,2007,"2,914,479","964,419"
19167,Iowa,Sioux,2007,"26,375,754","8,997,927"
19169,Iowa,Story,2007,"1,462,430","518,653"
19171,Iowa,Tama,2007,"2,937,336","1,021,956"
19173,Iowa,Taylor,2007,"2,269,358","711,498"
19175,Iowa,Union,2007,"2,910,150","1,026,566"
19177,Iowa,Van Buren,2007,"1,847,872","677,915"
19179,Iowa,Wapello,2007,"1,243,444","389,106"
19181,Iowa,Warren,2007,"1,715,706","473,861"
19183,Iowa,Washington,2007,"7,591,377","3,141,340"
19185,Iowa,Wayne,2007,"1,586,074","505,225"
19187,Iowa,Webster,2007,"2,125,664","861,602"
19189,Iowa,Winnebago,2007,"1,862,459","740,285"
19191,Iowa,Winneshiek,2007,"4,689,432","1,368,988"
19193,Iowa,Woodbury,2007,"3,767,727","1,087,128"
19195,Iowa,Worth,2007,"656,325","238,001"
19197,Iowa,Wright,2007,"6,067,308","2,628,340"
20001,Kansas,Allen,2007,"1,405,488","430,044"
20003,Kansas,Anderson,2007,"2,143,339","639,515"
20005,Kansas,Atchison,2007,"1,661,498","511,005"
20007,Kansas,Barber,2007,"2,917,672","714,173"
20009,Kansas,Barton,2007,"4,701,499","1,275,484"
20011,Kansas,Bourbon,2007,"2,661,084","797,291"
20013,Kansas,Brown,2007,"1,366,597","409,634"
20015,Kansas,Butler,2007,"5,841,406","1,561,795"
20017,Kansas,Chase,2007,"2,394,767","591,779"
20019,Kansas,Chautauqua,2007,"2,008,972","487,584"
20021,Kansas,Cherokee,2007,"2,040,864","661,616"
20023,Kansas,Cheyenne,2007,"2,353,641","582,298"
20025,Kansas,Clark,2007,"2,363,656","650,462"
20027,Kansas,Clay,2007,"1,880,482","608,245"
20029,Kansas,Cloud,2007,"1,552,124","487,166"
20031,Kansas,Coffey,2007,"2,005,121","491,346"
20033,Kansas,Comanche,2007,"1,677,360","512,175"
20035,Kansas,Cowley,2007,"2,696,545","807,568"
20037,Kansas,Crawford,2007,"2,789,936","855,866"
20039,Kansas,Decatur,2007,"2,518,380","623,073"
20041,Kansas,Dickinson,2007,"3,251,802","915,230"
20043,Kansas,Doniphan,2007,"716,297","219,955"
20045,Kansas,Douglas,2007,"1,160,181","345,933"
20047,Kansas,Edwards,2007,"2,904,677","793,912"
20049,Kansas,Elk,2007,"1,791,559","542,714"
20051,Kansas,Ellis,2007,"2,632,297","765,597"
20053,Kansas,Ellsworth,2007,"1,315,730","319,867"
20055,Kansas,Finney,2007,"9,715,711","2,436,945"
20057,Kansas,Ford,2007,"6,747,423","1,754,834"
20059,Kansas,Franklin,2007,"2,147,264","666,363"
20061,Kansas,Geary,2007,"682,615","165,107"
20063,Kansas,Gove,2007,"3,184,976","877,298"
20065,Kansas,Graham,2007,"1,564,354","386,063"
20067,Kansas,Grant,2007,"7,280,658","1,824,784"
20069,Kansas,Gray,2007,"10,061,874","2,510,177"
20071,Kansas,Greeley,2007,"1,055,699","262,496"
20073,Kansas,Greenwood,2007,"3,012,609","867,589"
20075,Kansas,Hamilton,2007,"4,782,088","1,076,768"
20077,Kansas,Harper,2007,"2,857,348","787,599"
20079,Kansas,Harvey,2007,"1,828,589","525,844"
20081,Kansas,Haskell,2007,"12,453,558","3,147,859"
20083,Kansas,Hodgeman,2007,"4,462,815","1,102,401"
20085,Kansas,Jackson,2007,"2,376,817","723,337"
20087,Kansas,Jefferson,2007,"2,206,405","648,368"
20089,Kansas,Jewell,2007,"1,830,777","558,557"
20091,Kansas,Johnson,2007,"767,466","217,954"
20093,Kansas,Kearny,2007,"3,150,544","785,285"
20095,Kansas,Kingman,2007,"2,403,693","587,213"
20097,Kansas,Kiowa,2007,"1,347,936","328,915"
20099,Kansas,Labette,2007,"3,457,008","1,032,515"
20101,Kansas,Lane,2007,"2,328,753","581,872"
20103,Kansas,Leavenworth,2007,"1,450,912","439,080"
20105,Kansas,Lincoln,2007,"2,019,915","611,751"
20107,Kansas,Linn,2007,"1,645,943","500,114"
20109,Kansas,Logan,2007,"1,174,001","286,250"
20111,Kansas,Lyon,2007,"2,897,962","827,514"
20113,Kansas,McPherson,2007,"2,644,462","788,900"
20115,Kansas,Marion,2007,"3,479,469","1,016,108"
20117,Kansas,Marshall,2007,"2,613,751","756,158"
20119,Kansas,Meade,2007,"2,801,870","696,052"
20121,Kansas,Miami,2007,"2,199,076","676,901"
20123,Kansas,Mitchell,2007,"2,374,165","662,837"
20125,Kansas,Montgomery,2007,"2,102,621","703,527"
20127,Kansas,Morris,2007,"2,835,747","698,356"
20129,Kansas,Morton,2007,"731,036","179,073"
20131,Kansas,Nemaha,2007,"4,188,686","1,363,663"
20133,Kansas,Neosho,2007,"2,594,143","776,938"
20135,Kansas,Ness,2007,"1,498,159","467,386"
20137,Kansas,Norton,2007,"3,207,367","1,002,429"
20139,Kansas,Osage,2007,"1,679,324","500,665"
20141,Kansas,Osborne,2007,"1,220,444","388,111"
20143,Kansas,Ottawa,2007,"2,088,779","615,748"
20145,Kansas,Pawnee,2007,"4,131,423","1,033,368"
20147,Kansas,Phillips,2007,"2,558,847","845,186"
20149,Kansas,Pottawatomie,2007,"3,281,331","988,373"
20151,Kansas,Pratt,2007,"2,767,876","685,238"
20153,Kansas,Rawlins,2007,"1,556,860","378,653"
20155,Kansas,Reno,2007,"3,925,419","1,103,624"
20157,Kansas,Republic,2007,"1,924,039","561,634"
20159,Kansas,Rice,2007,"2,513,245","642,360"
20161,Kansas,Riley,2007,"1,475,939","395,833"
20163,Kansas,Rooks,2007,"2,704,201","810,690"
20165,Kansas,Rush,2007,"1,386,700","430,224"
20167,Kansas,Russell,2007,"1,452,156","352,989"
20169,Kansas,Saline,2007,"1,583,111","472,505"
20171,Kansas,Scott,2007,"10,778,178","3,070,324"
20173,Kansas,Sedgwick,2007,"1,742,530","490,514"
20175,Kansas,Seward,2007,"5,574,831","1,395,235"
20177,Kansas,Shawnee,2007,"788,670","187,226"
20179,Kansas,Sheridan,2007,"4,155,010","1,034,771"
20181,Kansas,Sherman,2007,"1,468,167","364,203"
20183,Kansas,Smith,2007,"1,692,761","525,216"
20185,Kansas,Stafford,2007,"3,954,265","997,152"
20187,Kansas,Stanton,2007,"2,025,317","425,501"
20189,Kansas,Stevens,2007,"2,009,120","499,908"
20191,Kansas,Sumner,2007,"1,756,006","503,654"
20193,Kansas,Thomas,2007,"2,547,657","630,235"
20195,Kansas,Trego,2007,"1,146,392","278,551"
20197,Kansas,Wabaunsee,2007,"2,221,395","654,037"
20199,Kansas,Wallace,2007,"1,269,760","308,734"
20201,Kansas,Washington,2007,"4,604,765","1,523,136"
20203,Kansas,Wichita,2007,"5,227,769","1,310,572"
20205,Kansas,Wilson,2007,"1,585,098","509,306"
20207,Kansas,Woodson,2007,"1,992,801","571,266"
20209,Kansas,Wyandotte,2007,"99,522","29,724"
21001,Kentucky,Adair,2007,"2,855,651","814,724"
21003,Kentucky,Allen,2007,"3,188,166","979,975"
21005,Kentucky,Anderson,2007,"837,267","242,598"
21007,Kentucky,Ballard,2007,"793,323","240,590"
21009,Kentucky,Barren,2007,"5,323,758","1,527,833"
21011,Kentucky,Bath,2007,"1,464,971","449,535"
21013,Kentucky,Bell,2007,"41,465","13,498"
21015,Kentucky,Boone,2007,"529,140","156,747"
21017,Kentucky,Bourbon,2007,"2,885,471","676,080"
21019,Kentucky,Boyd,2007,"149,053","33,976"
21021,Kentucky,Boyle,2007,"1,236,239","360,489"
21023,Kentucky,Bracken,2007,"653,818","200,370"
21025,Kentucky,Breathitt,2007,"83,099","19,531"
21027,Kentucky,Breckinridge,2007,"2,615,781","815,561"
21029,Kentucky,Bullitt,2007,"358,164","105,664"
21031,Kentucky,Butler,2007,"1,118,426","279,981"
21033,Kentucky,Caldwell,2007,"652,303","199,081"
21035,Kentucky,Calloway,2007,"1,059,927","320,214"
21037,Kentucky,Campbell,2007,"377,951","110,578"
21039,Kentucky,Carlisle,2007,"744,394","248,985"
21041,Kentucky,Carroll,2007,"453,798","142,917"
21043,Kentucky,Carter,2007,"655,835","191,419"
21045,Kentucky,Casey,2007,"2,023,764","612,042"
21047,Kentucky,Christian,2007,"2,017,783","587,564"
21049,Kentucky,Clark,2007,"2,196,908","653,659"
21051,Kentucky,Clay,2007,"182,486","43,306"
21053,Kentucky,Clinton,2007,"1,670,543","507,332"
21055,Kentucky,Crittenden,2007,"870,859","270,906"
21057,Kentucky,Cumberland,2007,"600,024","190,513"
21059,Kentucky,Daviess,2007,"1,551,088","495,300"
21061,Kentucky,Edmonson,2007,"1,010,551","304,266"
21063,Kentucky,Elliott,2007,"351,788","107,030"
21065,Kentucky,Estill,2007,"483,318","118,144"
21067,Kentucky,Fayette,2007,"1,454,441","309,180"
21069,Kentucky,Fleming,2007,"2,228,058","649,490"
21071,Kentucky,Floyd,2007,"24,993","7,221"
21073,Kentucky,Franklin,2007,"696,228","206,002"
21075,Kentucky,Fulton,2007,"343,858","106,166"
21077,Kentucky,Gallatin,2007,"236,378","74,071"
21079,Kentucky,Garrard,2007,"1,882,544","558,707"
21081,Kentucky,Grant,2007,"778,497","236,363"
21083,Kentucky,Graves,2007,"4,363,492","1,305,591"
21085,Kentucky,Grayson,2007,"2,159,365","680,041"
21087,Kentucky,Green,2007,"2,007,911","603,219"
21089,Kentucky,Greenup,2007,"469,076","140,559"
21091,Kentucky,Hancock,2007,"368,368","114,343"
21093,Kentucky,Hardin,2007,"1,983,161","600,720"
21095,Kentucky,Harlan,2007,"13,140","3,281"
21097,Kentucky,Harrison,2007,"1,719,234","530,068"
21099,Kentucky,Hart,2007,"2,300,957","671,391"
21101,Kentucky,Henderson,2007,"433,665","133,177"
21103,Kentucky,Henry,2007,"1,399,610","417,973"
21105,Kentucky,Hickman,2007,"2,275,360","679,620"
21107,Kentucky,Hopkins,2007,"1,623,475","498,082"
21109,Kentucky,Jackson,2007,"574,816","172,984"
21111,Kentucky,Jefferson,2007,"239,565","63,324"
21113,Kentucky,Jessamine,2007,"926,455","271,652"
21115,Kentucky,Johnson,2007,"79,037","18,264"
21117,Kentucky,Kenton,2007,"320,740","95,787"
21119,Kentucky,Knott,2007,"48,828","11,041"
21121,Kentucky,Knox,2007,"281,270","84,056"
21123,Kentucky,Larue,2007,"1,285,127","389,622"
21125,Kentucky,Laurel,2007,"991,532","303,949"
21127,Kentucky,Lawrence,2007,"202,712","62,793"
21129,Kentucky,Lee,2007,"138,591","32,731"
