Rowid_,FIPS,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,STATE
,12085,3031982.0000000,3196945.0000000,2997584.0000000,3314794.0000000,3885870.0000000,4119887.0000000,3948458.0000000,4301078.0000000,4525913.0000000,4570635.0000000,4039927.0000000,4749111.0000000,5479011.0000000,5109624.0000000,5703156.0000000,5498819.0000000,5802308.0000000,5494629.0000000,5378511.0000000,5515493.0000000,4976348.0000000,12
,12087,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12
,12089,126730.2968750,133625.4062500,125292.5000000,138551.2031250,162421.0000000,172202.4062500,165037.0000000,179775.7968750,189173.4062500,191042.7031250,168860.2031250,198502.5937500,478014.5937500,445787.5000000,497570.0000000,479742.6875000,307526.5000000,291219.3125000,285064.9062500,292325.0937500,263750.0000000,12
,12091,1308503.0000000,1379695.0000000,1293658.0000000,1430555.0000000,1677013.0000000,1778007.0000000,1704024.0000000,1856203.0000000,1953235.0000000,1972535.0000000,1743499.0000000,2049559.0000000,2175158.0000000,2028512.0000000,2264143.0000000,2183022.0000000,2267142.0000000,2146922.0000000,2101551.0000000,2155075.0000000,1944414.0000000,12
,12093,3824773.0000000,4032869.0000000,3781381.0000000,4181533.0000000,4901931.0000000,5197138.0000000,4980885.0000000,5425707.0000000,5709332.0000000,5765747.0000000,5096271.0000000,5990890.0000000,8202832.0000000,7649808.0000000,8538406.0000000,8232488.0000000,8166212.0000000,7733182.0000000,7569756.0000000,7762546.0000000,7003749.0000000,12
,12095,3299855.0000000,3479392.0000000,3262419.0000000,3607653.0000000,4229183.0000000,4483875.0000000,4297301.0000000,4681075.0000000,4925775.0000000,4974447.0000000,4396851.0000000,5168691.0000000,4664571.0000000,4350092.0000000,4855397.0000000,4681434.0000000,4705781.0000000,4456247.0000000,4362073.0000000,4473168.0000000,4035912.0000000,12
,12097,4198625.0000000,4427062.0000000,4150992.0000000,4590257.0000000,5381071.0000000,5705133.0000000,5467742.0000000,5956043.0000000,6267391.0000000,6329320.0000000,5594406.0000000,6576470.0000000,6540139.0000000,6099212.0000000,6807694.0000000,6563783.0000000,6168744.0000000,5841634.0000000,5718182.0000000,5863816.0000000,5290621.0000000,12
,12099,12991116.0000000,13697930.0000000,12843732.0000000,14202878.0000000,16649764.0000000,17652456.0000000,16917936.0000000,18428804.0000000,19392156.0000000,19583776.0000000,17309852.0000000,20348492.0000000,30643264.0000000,28577336.0000000,31896868.0000000,30754048.0000000,30180340.0000000,28579968.0000000,27975984.0000000,28688488.0000000,25884160.0000000,12
,12101,2651074.0000000,2795312.0000000,2620998.0000000,2898356.0000000,3397688.0000000,3602305.0000000,3452413.0000000,3760734.0000000,3957323.0000000,3996426.0000000,3532391.0000000,4152481.0000000,4354797.0000000,4061203.0000000,4532950.0000000,4370540.0000000,3858387.0000000,3653788.0000000,3576572.0000000,3667662.0000000,3309144.0000000,12
,12103,241689.2968750,254839.0937500,238947.4062500,264233.1875000,309755.5937500,328409.8125000,314744.6875000,342853.1875000,360775.5937500,364340.5000000,322035.9062500,378567.4062500,232198.2968750,216543.7968750,241697.5000000,233037.7968750,244548.4062500,231580.7968750,226686.7031250,232460.0937500,209736.9062500,12
,12105,8879082.0000000,9362172.0000000,8778350.0000000,9707288.0000000,11379672.0000000,12064984.0000000,11562960.0000000,12595600.0000000,13254024.0000000,13384990.0000000,11830824.0000000,13907652.0000000,12518232.0000000,11674270.0000000,13030348.0000000,12563488.0000000,11482730.0000000,10873836.0000000,10644038.0000000,10915124.0000000,9848160.0000000,12
,12107,579926.0000000,611478.3125000,573346.8125000,634019.3125000,743248.8125000,788009.0000000,755220.0000000,822665.5000000,865669.8125000,874223.6250000,772715.3125000,908360.6250000,1412512.0000000,1317282.0000000,1470297.0000000,1417618.0000000,1073597.0000000,1016668.0000000,995182.3125000,1020528.0000000,920770.3125000,12
,12109,840328.8125000,886049.0000000,830795.3125000,918711.3750000,1076988.0000000,1141847.0000000,1094335.0000000,1192065.0000000,1254379.0000000,1266774.0000000,1119686.0000000,1316240.0000000,1428050.0000000,1331773.0000000,1486471.0000000,1433213.0000000,1758475.0000000,1665228.0000000,1630037.0000000,1671551.0000000,1508156.0000000,12
,12111,4821524.0000000,5083851.0000000,4766824.0000000,5271257.0000000,6179395.0000000,6551534.0000000,6278925.0000000,6839669.0000000,7197208.0000000,7268324.0000000,6424380.0000000,7552141.0000000,7239646.0000000,6751558.0000000,7535817.0000000,7265819.0000000,7498451.0000000,7100830.0000000,6950767.0000000,7127793.0000000,6431043.0000000,12
,12113,2045605.0000000,2156902.0000000,2022398.0000000,2236412.0000000,2621703.0000000,2779588.0000000,2663930.0000000,2901834.0000000,3053525.0000000,3083698.0000000,2725642.0000000,3204111.0000000,3324162.0000000,3100051.0000000,3460152.0000000,3336179.0000000,3731915.0000000,3534022.0000000,3459337.0000000,3547441.0000000,3200675.0000000,12
,12115,888244.0000000,936571.1250000,878166.8750000,971096.0000000,1138397.0000000,1206955.0000000,1156733.0000000,1260036.0000000,1325904.0000000,1339005.0000000,1183530.0000000,1391291.0000000,1359088.0000000,1267461.0000000,1414688.0000000,1364002.0000000,929490.6250000,880202.5000000,861601.0000000,883544.8125000,797177.3125000,12
,12117,344575.0937500,363322.5000000,340665.8125000,376715.6875000,441616.6875000,468211.9062500,448729.5937500,488803.8125000,514355.5937500,519438.0937500,459124.8125000,539721.3125000,730523.1250000,681272.3125000,760408.5000000,733164.1250000,782025.1250000,740556.6250000,724906.3750000,743368.8125000,670703.6250000,12
,12119,1222444.0000000,1288954.0000000,1208575.0000000,1336469.0000000,1566717.0000000,1661069.0000000,1591952.0000000,1734122.0000000,1824772.0000000,1842803.0000000,1628830.0000000,1914761.0000000,2363129.0000000,2203810.0000000,2459803.0000000,2371672.0000000,1909364.0000000,1808116.0000000,1769905.0000000,1814982.0000000,1637565.0000000,12
,12121,2338945.0000000,2466201.0000000,2312410.0000000,2557113.0000000,2997655.0000000,3178181.0000000,3045937.0000000,3317957.0000000,3491401.0000000,3525900.0000000,3116499.0000000,3663581.0000000,4682435.0000000,4366751.0000000,4873991.0000000,4699363.0000000,5244420.0000000,4966324.0000000,4861370.0000000,4985182.0000000,4497875.0000000,12
,12123,154913.5000000,163342.0000000,153156.0000000,169363.2031250,198541.2968750,210498.0000000,201739.2031250,219755.5937500,231243.2031250,233528.0937500,206412.5937500,242647.0937500,0.0000000,0.0000000,0.0000000,0.0000000,222263.9062500,210477.9062500,206029.7968750,211277.0937500,190624.5000000,12
,12125,326578.5937500,344346.9062500,322873.5937500,357040.5937500,418551.9062500,443758.1875000,425293.4062500,463274.5937500,487491.9062500,492308.9062500,435145.5937500,511532.8125000,808562.8125000,754050.5000000,841640.8125000,811485.8750000,697989.8750000,660977.5000000,647009.0000000,663487.3750000,598630.8125000,12
,12127,815503.3125000,859872.8125000,806251.3750000,891570.3125000,1045171.0000000,1108114.0000000,1062005.0000000,1156848.0000000,1217322.0000000,1229350.0000000,1086607.0000000,1277355.0000000,1226695.0000000,1143993.0000000,1276878.0000000,1231129.0000000,1353413.0000000,1281646.0000000,1254561.0000000,1286512.0000000,1160754.0000000,12
,12129,96358.7968750,101601.5000000,95265.6015625,105346.7968750,123496.1015625,130933.2968750,125485.2031250,136691.7031250,143837.2031250,145258.5000000,128392.1015625,150930.5937500,213925.2031250,199502.5937500,222676.7968750,214698.5937500,182022.5000000,172370.4062500,168727.7031250,173024.9062500,156111.5000000,12
,12131,1837382.0000000,1937350.0000000,1816537.0000000,2008766.0000000,2354839.0000000,2496653.0000000,2392767.0000000,2606455.0000000,2742706.0000000,2769807.0000000,2448197.0000000,2877964.0000000,3829994.0000000,3571781.0000000,3986678.0000000,3843840.0000000,3303148.0000000,3127992.0000000,3061888.0000000,3139869.0000000,2832944.0000000,12
,12133,551780.3750000,581801.5000000,545520.5000000,603248.3750000,707176.8125000,749764.6250000,718567.0000000,782739.1250000,823656.3125000,831794.8750000,735213.0000000,864275.3125000,1453190.0000000,1355218.0000000,1512639.0000000,1458444.0000000,2197965.0000000,2081413.0000000,2037426.0000000,2089317.0000000,1885084.0000000,12
,13001,1745968.0000000,1984602.0000000,2439329.0000000,2635266.0000000,2752816.0000000,2642598.0000000,2766849.0000000,2822968.0000000,3002180.0000000,2994154.0000000,2791716.0000000,3389890.0000000,3118925.0000000,2557224.0000000,2502048.0000000,2431697.0000000,2482948.0000000,2060102.0000000,1764909.0000000,2115742.0000000,2231522.0000000,13
,13003,664528.1250000,755354.1250000,928426.5000000,1003002.0000000,1047742.0000000,1005792.0000000,1053083.0000000,1074442.0000000,1142652.0000000,1139597.0000000,1062548.0000000,1290217.0000000,1509608.0000000,1237736.0000000,1211030.0000000,1176979.0000000,1390198.0000000,1153447.0000000,988168.8750000,1184600.0000000,1249425.0000000,13
,13005,1150202.0000000,1307408.0000000,1606971.0000000,1736050.0000000,1813489.0000000,1740880.0000000,1822734.0000000,1859703.0000000,1977764.0000000,1972477.0000000,1839115.0000000,2233178.0000000,2377167.0000000,1949053.0000000,1906999.0000000,1853379.0000000,2010854.0000000,1668405.0000000,1429339.0000000,1713467.0000000,1807233.0000000,13
,13007,1671874.0000000,1900382.0000000,2335811.0000000,2523434.0000000,2635995.0000000,2530454.0000000,2649432.0000000,2703170.0000000,2874777.0000000,2867091.0000000,2673244.0000000,3246034.0000000,3567336.0000000,2924879.0000000,2861771.0000000,2781304.0000000,3325898.0000000,2759497.0000000,2364088.0000000,2834027.0000000,2989115.0000000,13
,13009,185620.7968750,210991.0000000,259334.7968750,280165.8125000,292662.9062500,280945.1875000,294154.8125000,300121.0000000,319173.8125000,318320.5000000,296798.5000000,360392.8125000,810723.1250000,664716.5000000,650374.3125000,632087.3125000,438132.9062500,363518.9062500,311430.0937500,373337.0000000,393767.1875000,13
,13011,129875.7031250,147626.7968750,181452.2031250,196027.2031250,204771.2968750,196572.5937500,205815.0937500,209989.5937500,223320.5000000,222723.5000000,207664.7968750,252160.7031250,445167.9062500,364995.6875000,357120.4062500,347078.9062500,268135.3125000,222471.7968750,190593.7031250,228480.4062500,240983.5937500,13
,13013,253684.2031250,288357.0937500,354427.5937500,382896.8125000,399976.4062500,383962.0937500,402015.3125000,410169.3125000,436208.3125000,435042.0937500,405628.4062500,492541.4062500,763265.6250000,625805.8750000,612303.3125000,595086.6250000,420248.8125000,348680.4062500,298717.8125000,358097.8125000,377694.0937500,13
,13015,935347.6250000,1063189.0000000,1306794.0000000,1411762.0000000,1474736.0000000,1415690.0000000,1482253.0000000,1512317.0000000,1608325.0000000,1604025.0000000,1495575.0000000,1816028.0000000,1885317.0000000,1545783.0000000,1512430.0000000,1469904.0000000,2044169.0000000,1696047.0000000,1453020.0000000,1741855.0000000,1837175.0000000,13
,13017,859488.6250000,976961.3750000,1200810.0000000,1297264.0000000,1355131.0000000,1300874.0000000,1362039.0000000,1389664.0000000,1477885.0000000,1473934.0000000,1374280.0000000,1668744.0000000,1749926.0000000,1434775.0000000,1403817.0000000,1364345.0000000,1840792.0000000,1527305.0000000,1308456.0000000,1568555.0000000,1654391.0000000,13
,13019,1799101.0000000,2044998.0000000,2513563.0000000,2715464.0000000,2836591.0000000,2723018.0000000,2851050.0000000,2908877.0000000,3093543.0000000,3085273.0000000,2876674.0000000,3493052.0000000,3559157.0000000,2918173.0000000,2855209.0000000,2774927.0000000,2724999.0000000,2260932.0000000,1936962.0000000,2321996.0000000,2449063.0000000,13
,13021,220001.7968750,250071.0937500,307369.0937500,332058.4062500,346870.4062500,332982.3125000,348638.5937500,355709.9062500,378291.5937500,377280.3125000,351771.9062500,427145.3125000,483246.5000000,396216.5937500,387667.5937500,376767.3125000,431870.4062500,358322.9062500,306978.5937500,368000.5937500,388138.8125000,13
,13023,1419366.0000000,1613362.0000000,1983027.0000000,2142313.0000000,2237874.0000000,2148273.0000000,2249281.0000000,2294902.0000000,2440591.0000000,2434067.0000000,2269496.0000000,2755776.0000000,2191498.0000000,1796822.0000000,1758053.0000000,1708620.0000000,2607234.0000000,2163222.0000000,1853253.0000000,2221647.0000000,2343223.0000000,13
,13025,173927.5000000,197699.5000000,242997.9062500,262516.5937500,274226.5000000,263246.9062500,275624.4062500,281214.8125000,299067.3125000,298267.8125000,278101.5000000,337689.6875000,379517.3125000,311168.4062500,304454.5000000,295893.9062500,497855.0000000,413070.3125000,353881.1875000,424226.5937500,447441.6875000,13
,13027,2979714.0000000,3386973.0000000,4163022.0000000,4497413.0000000,4698027.0000000,4509926.0000000,4721975.0000000,4817749.0000000,5123598.0000000,5109901.0000000,4764414.0000000,5785274.0000000,6324445.0000000,5185449.0000000,5073565.0000000,4930908.0000000,4973580.0000000,4126579.0000000,3535279.0000000,4238031.0000000,4469950.0000000,13
,13029,147672.9062500,167856.4062500,206316.9062500,222889.2031250,232831.5000000,223509.2968750,234018.4062500,238764.9062500,253922.5937500,253243.7031250,236121.5937500,286714.8125000,513004.4062500,420615.3125000,411539.9062500,399968.3125000,466154.0000000,386767.9062500,331347.8125000,397213.9062500,418950.8125000,13
,13031,3854830.0000000,4381698.0000000,5385665.0000000,5818265.0000000,6077798.0000000,5834453.0000000,6108779.0000000,6232681.0000000,6628355.0000000,6610635.0000000,6163682.0000000,7484360.0000000,8128387.0000000,6664511.0000000,6520714.0000000,6337366.0000000,7071918.0000000,5867570.0000000,5026802.0000000,6026044.0000000,6355809.0000000,13
,13033,4661956.0000000,5299140.0000000,6513318.0000000,7036497.0000000,7350370.0000000,7056073.0000000,7387838.0000000,7537683.0000000,8016203.0000000,7994773.0000000,7454236.0000000,9051438.0000000,9703148.0000000,7955667.0000000,7784012.0000000,7565143.0000000,8729670.0000000,7243007.0000000,6205152.0000000,7438630.0000000,7845696.0000000,13
,13035,182348.0937500,207271.0000000,254762.5000000,275226.0937500,287503.0000000,275991.9062500,288968.5937500,294829.5937500,313546.5000000,312708.3125000,291565.5937500,354038.8125000,565820.8750000,463919.8125000,453910.0000000,441147.0937500,529362.3125000,439211.9062500,376276.9062500,451074.3125000,475758.5937500,13
,13037,1925337.0000000,2188487.0000000,2689929.0000000,2905996.0000000,3035622.0000000,2914081.0000000,3051096.0000000,3112981.0000000,3310604.0000000,3301754.0000000,3078518.0000000,3738145.0000000,4912572.0000000,4027847.0000000,3940940.0000000,3830130.0000000,3769326.0000000,3127409.0000000,2679281.0000000,3211876.0000000,3387640.0000000,13
,13039,43169.3007813,49069.6015625,60312.8007813,65157.3007813,68063.7968750,65338.6015625,68410.7031250,69798.2968750,74229.2968750,74030.8984375,69025.6015625,83815.5000000,91459.2968750,74988.0000000,73370.0000000,71307.0000000,66694.7968750,55336.6992188,47407.5000000,56831.1992188,59941.1992188,13
,13043,1336852.0000000,1519569.0000000,1867744.0000000,2017770.0000000,2107775.0000000,2023383.0000000,2118520.0000000,2161489.0000000,2298708.0000000,2292563.0000000,2137560.0000000,2595570.0000000,2742440.0000000,2248542.0000000,2200027.0000000,2138167.0000000,1981607.0000000,1644139.0000000,1408549.0000000,1688545.0000000,1780947.0000000,13
,13045,499903.6875000,568229.3125000,698426.1250000,754526.8750000,788183.6250000,756626.1250000,792201.3750000,808269.3750000,859581.3125000,857283.3125000,799321.3125000,970590.0000000,1173951.0000000,962529.3125000,941761.3125000,915281.1250000,1350103.0000000,1120180.0000000,959669.1250000,1150435.0000000,1213390.0000000,13
,13047,188010.7968750,213707.7031250,262673.9062500,283773.0937500,296431.1875000,284562.5937500,297942.1875000,303985.3125000,323283.4062500,322419.0937500,300619.9062500,365033.0937500,541422.3125000,443915.1875000,434337.0937500,422124.5000000,423541.4062500,351412.3125000,301058.3125000,360903.4062500,380653.3125000,13
,13049,81448.1015625,92580.2031250,113792.7968750,122933.2031250,128416.7968750,123275.2031250,129071.3984375,131689.2968750,140049.4062500,139675.0000000,130231.3984375,158135.7968750,215920.2031250,177034.2031250,173214.4062500,168344.0000000,99493.5000000,82549.7968750,70721.1015625,84779.2968750,89418.7031250,13
,13051,96781.6015625,110009.5000000,135215.7031250,146076.7968750,152592.7968750,146483.2031250,153370.5937500,156481.4062500,166415.4062500,165970.5000000,154749.0000000,187906.7968750,254421.7968750,208601.9062500,204101.0000000,198362.2031250,168125.2968750,139493.5000000,119505.3984375,143261.0000000,151100.7968750,13
,13053,10479.7998047,11912.0996094,14641.5000000,15817.5996094,16523.0996094,15861.5996094,16607.4003906,16944.1992188,18019.9003906,17971.6992188,16756.5996094,20347.0000000,61983.6015625,50820.6992188,49724.1992188,48326.1015625,32475.8007813,26945.1992188,23084.1992188,27673.0000000,29187.3007813,13
,13055,353076.5000000,401334.0937500,493290.6875000,532914.0000000,556685.3750000,534396.6250000,559523.1250000,570871.8125000,607112.8125000,605489.8125000,564551.8125000,685517.0000000,1550648.0000000,1271385.0000000,1243953.0000000,1208976.0000000,802727.6250000,666023.0000000,570588.3125000,684011.3125000,721442.6250000,13
,13057,138700.7968750,157658.0937500,193781.7968750,209347.2968750,218685.5000000,209929.7031250,219800.2968750,224258.4062500,238495.0937500,237857.5000000,221775.7031250,269295.0937500,444956.3125000,364822.1875000,356950.5937500,346913.9062500,342448.8125000,284129.6875000,243416.5937500,291803.5937500,307772.0937500,13
,13059,172750.7968750,196362.0000000,241353.9062500,260740.5000000,272371.3125000,261465.9062500,273759.5937500,279312.1875000,297043.9062500,296249.9062500,276220.0000000,335405.0937500,457226.0000000,374882.1875000,366793.5937500,356480.1875000,386417.0000000,320610.0937500,274669.8125000,329269.3125000,347288.0937500,13
,13061,982855.8750000,1117190.0000000,1373169.0000000,1483468.0000000,1549640.0000000,1487595.0000000,1557540.0000000,1589131.0000000,1690015.0000000,1685497.0000000,1571538.0000000,1908268.0000000,1601208.0000000,1312840.0000000,1284513.0000000,1248396.0000000,1412795.0000000,1172196.0000000,1004232.0000000,1203855.0000000,1269734.0000000,13
,13063,34748.8007813,39498.1992188,48548.3007813,52447.8984375,54787.3984375,52593.8007813,55066.6992188,56183.6015625,59750.3007813,59590.6015625,55561.6015625,67466.6015625,132993.2968750,109041.8984375,106689.2031250,103689.2968750,55008.8007813,45640.8007813,39100.8984375,46873.5000000,49438.6015625,13
,13065,82735.1015625,94043.1015625,115590.8984375,124875.7031250,130446.0000000,125223.1015625,131110.9062500,133770.2031250,142262.4062500,141882.0937500,132289.2968750,160634.5937500,194201.0937500,159226.5937500,155791.0000000,151410.5000000,206347.4062500,171206.4062500,146674.0937500,175830.4062500,185452.4062500,13
,13067,96119.7968750,109257.2031250,134291.0000000,145077.7968750,151549.2968750,145481.5000000,152321.7968750,155411.2968750,165277.2968750,164835.5000000,153690.7968750,186621.7031250,151045.5000000,123843.1015625,121171.0000000,117763.8984375,279821.4062500,232167.7968750,198900.4062500,238438.4062500,251486.5000000,13
,13069,2470764.0000000,2808461.0000000,3451957.0000000,3729233.0000000,3895581.0000000,3739608.0000000,3915439.0000000,3994854.0000000,4248462.0000000,4237104.0000000,3950629.0000000,4797120.0000000,5070667.0000000,4157470.0000000,4067766.0000000,3953390.0000000,4160070.0000000,3451610.0000000,2957027.0000000,3544833.0000000,3738818.0000000,13
,13071,3637402.0000000,4134553.0000000,5081891.0000000,5490091.0000000,5734985.0000000,5505366.0000000,5764219.0000000,5881132.0000000,6254489.0000000,6237768.0000000,5816025.0000000,7062211.0000000,7162033.0000000,5872191.0000000,5745490.0000000,5583940.0000000,5657895.0000000,4694355.0000000,4021699.0000000,4821143.0000000,5084971.0000000,13
,13073,149842.4062500,170322.5000000,209348.0000000,226163.7968750,236252.2031250,226793.0000000,237456.5000000,242272.7031250,257653.0937500,256964.2968750,239590.5937500,290927.0937500,387556.3125000,317759.5937500,310903.4062500,302161.5937500,898347.1250000,745358.5000000,638555.8125000,765489.6250000,807379.6250000,13
,13075,1335675.0000000,1518232.0000000,1866100.0000000,2015994.0000000,2105920.0000000,2021603.0000000,2116655.0000000,2159586.0000000,2296685.0000000,2290545.0000000,2135678.0000000,2593285.0000000,3032402.0000000,2486284.0000000,2432639.0000000,2364238.0000000,2373511.0000000,1969302.0000000,1687120.0000000,2022490.0000000,2133167.0000000,13
,13077,462103.0000000,525262.0000000,645614.0000000,697472.5000000,728584.3750000,699413.0000000,732298.3125000,747151.3125000,794583.3125000,792459.0000000,738879.8750000,897197.8750000,1216120.0000000,997103.8125000,975589.8125000,948158.5000000,984476.0000000,816819.6250000,699777.1250000,838880.8125000,884787.0000000,13
,13079,672176.3750000,764047.8125000,939112.0000000,1014546.0000000,1059801.0000000,1017368.0000000,1065203.0000000,1086809.0000000,1155803.0000000,1152713.0000000,1074777.0000000,1305067.0000000,1223524.0000000,1003175.0000000,981529.5000000,953931.1250000,890986.8125000,739251.6250000,633323.8750000,759217.8125000,800764.6250000,13
,13081,2081909.0000000,2366459.0000000,2908680.0000000,3142318.0000000,3282486.0000000,3151061.0000000,3299218.0000000,3366135.0000000,3579830.0000000,3570260.0000000,3328870.0000000,4042139.0000000,4578256.0000000,3753739.0000000,3672747.0000000,3569477.0000000,3678354.0000000,3051930.0000000,2614617.0000000,3134358.0000000,3305881.0000000,13
,13083,44750.3984375,50866.8007813,62521.8007813,67543.7968750,70556.7031250,67731.7031250,70916.3984375,72354.7968750,76948.1015625,76742.3984375,71553.7031250,86885.3984375,99357.1015625,81463.5000000,79705.7968750,77464.6015625,136359.7968750,113137.7031250,96926.1015625,116193.3984375,122551.7968750,13
,13085,62400.6992188,70929.3984375,87181.2968750,94184.1015625,98385.2968750,94446.1015625,98886.7968750,100892.5000000,107297.5000000,107010.7031250,99775.6015625,121154.2968750,149564.5000000,122628.7968750,119982.8984375,116609.2968750,172386.7031250,143029.2031250,122534.5000000,146892.2031250,154930.5937500,13
,13087,2400456.0000000,2728545.0000000,3353729.0000000,3623115.0000000,3784730.0000000,3633196.0000000,3804022.0000000,3881178.0000000,4127570.0000000,4116535.0000000,3838211.0000000,4660615.0000000,5780976.0000000,4739855.0000000,4637586.0000000,4507187.0000000,5484668.0000000,4550628.0000000,3898567.0000000,4673534.0000000,4929285.0000000,13
,13089,18091.4003906,20564.0996094,25275.9003906,27306.1992188,28524.1992188,27382.0996094,28669.5996094,29251.0996094,31108.0000000,31024.9003906,28927.3007813,35125.3984375,116563.1015625,95570.7031250,93508.7031250,90879.3984375,74700.8984375,61979.3007813,53098.3007813,63653.3007813,67136.6015625,13
,13091,2038739.0000000,2317389.0000000,2848366.0000000,3077159.0000000,3214420.0000000,3085720.0000000,3230806.0000000,3296335.0000000,3505599.0000000,3496227.0000000,3259843.0000000,3958321.0000000,3643284.0000000,2987149.0000000,2922697.0000000,2840517.0000000,3378843.0000000,2803425.0000000,2401721.0000000,2879142.0000000,3036698.0000000,13
,13093,3621406.0000000,4116370.0000000,5059543.0000000,5465948.0000000,5709765.0000000,5481155.0000000,5738870.0000000,5855269.0000000,6226984.0000000,6210336.0000000,5790448.0000000,7031154.0000000,8217730.0000000,6737763.0000000,6592386.0000000,6407023.0000000,6128051.0000000,5084444.0000000,4355891.0000000,5221767.0000000,5507519.0000000,13
,13095,1282357.0000000,1457626.0000000,1791608.0000000,1935518.0000000,2021855.0000000,1940903.0000000,2032161.0000000,2073379.0000000,2205005.0000000,2199110.0000000,2050425.0000000,2489765.0000000,2919858.0000000,2394009.0000000,2342354.0000000,2276493.0000000,2449439.0000000,2032299.0000000,1741090.0000000,2087189.0000000,2201407.0000000,13
,13097,34822.1992188,39581.6992188,48650.8984375,52558.8007813,54903.1992188,52705.0000000,55183.1015625,56302.3007813,59876.6015625,59716.6015625,55679.0000000,67609.2968750,51265.1992188,42032.6015625,41125.6992188,39969.3007813,97685.7968750,81049.8984375,69436.2031250,83238.8984375,87794.0000000,13
,13099,3527089.0000000,4009162.0000000,4927770.0000000,5323591.0000000,5561058.0000000,5338402.0000000,5589405.0000000,5702773.0000000,6064806.0000000,6048593.0000000,5639640.0000000,6848032.0000000,6487125.0000000,5318831.0000000,5204069.0000000,5057743.0000000,5325261.0000000,4418369.0000000,3785259.0000000,4537702.0000000,4786020.0000000,13
,13101,109945.7968750,124972.8984375,153607.5937500,165946.0000000,173348.2968750,166407.7031250,174231.9062500,177765.7968750,189051.0937500,188545.7031250,175797.7968750,213465.7031250,415198.5937500,340423.8125000,333078.5937500,323713.1875000,365692.0000000,303414.5937500,259938.2031250,311609.4062500,328661.6875000,13
,13103,811024.3750000,921873.3125000,1133100.0000000,1224115.0000000,1278719.0000000,1227521.0000000,1285237.0000000,1311305.0000000,1394552.0000000,1390823.0000000,1296788.0000000,1574648.0000000,1580476.0000000,1295842.0000000,1267882.0000000,1232232.0000000,1702431.0000000,1412506.0000000,1210108.0000000,1450656.0000000,1530041.0000000,13
,13105,520054.3125000,591134.0000000,726579.0000000,784941.0000000,819954.5000000,787124.8750000,824134.3125000,840849.8750000,894230.1250000,891839.5000000,831541.1250000,1009714.0000000,1805775.0000000,1480565.0000000,1448620.0000000,1407888.0000000,1174682.0000000,974633.8750000,834978.0000000,1000957.0000000,1055733.0000000,13
,13107,2352250.0000000,2673750.0000000,3286379.0000000,3550355.0000000,3708724.0000000,3560233.0000000,3727629.0000000,3803236.0000000,4044679.0000000,4033866.0000000,3761131.0000000,4567020.0000000,5505329.0000000,4513851.0000000,4416458.0000000,4292277.0000000,4154904.0000000,3447324.0000000,2953355.0000000,3540431.0000000,3734175.0000000,13
,13109,831358.8750000,944986.8750000,1161509.0000000,1254807.0000000,1310779.0000000,1258298.0000000,1317461.0000000,1344183.0000000,1429516.0000000,1425695.0000000,1329302.0000000,1614128.0000000,1804435.0000000,1479467.0000000,1447545.0000000,1406844.0000000,1376639.0000000,1142197.0000000,978531.3125000,1173046.0000000,1237239.0000000,13
,13111,46111.0000000,52413.3007813,64422.6992188,69597.3984375,72701.8984375,69791.0000000,73072.5000000,74554.6015625,79287.6015625,79075.6015625,73729.2031250,89527.0000000,260204.2031250,213342.9062500,208739.7031250,202870.4062500,240889.2031250,199865.7968750,171226.9062500,205263.7968750,216496.5000000,13
,13113,264715.4062500,300896.0937500,369839.5937500,399546.8125000,417369.1875000,400658.4062500,419496.6875000,428005.1875000,455176.5937500,453959.6875000,423266.9062500,513959.3125000,719545.6250000,589959.6250000,577230.3750000,561000.0000000,573136.8750000,475531.5937500,407392.4062500,488375.0000000,515100.5000000,13
,13115,783004.8125000,890023.8750000,1093953.0000000,1181824.0000000,1234541.0000000,1185112.0000000,1240834.0000000,1266001.0000000,1346372.0000000,1342772.0000000,1251986.0000000,1520246.0000000,1753100.0000000,1437376.0000000,1406363.0000000,1366819.0000000,2305138.0000000,1912573.0000000,1638519.0000000,1964228.0000000,2071717.0000000,13
,13117,225113.0000000,255880.7968750,314510.0937500,339773.0000000,354929.0937500,340718.3125000,356738.3125000,363973.9062500,387080.3125000,386045.5000000,359944.4062500,437068.9062500,598328.6250000,490573.0000000,479988.1875000,466492.0000000,365369.3125000,303146.9062500,259708.7968750,311334.4062500,328371.5937500,13
,13119,460154.0937500,523046.8125000,642891.1250000,694531.0000000,725511.6250000,696463.3750000,729209.8750000,744000.3125000,791232.1250000,789116.8750000,735763.6250000,893414.0000000,1191439.0000000,976868.0000000,955790.6250000,928916.0000000,1169775.0000000,970562.3750000,831490.0000000,996775.8750000,1051323.0000000,13
,13121,392568.8125000,446224.0937500,548466.3125000,592521.5000000,618951.8125000,594170.0000000,622106.8750000,634724.8750000,675019.5000000,673214.8750000,627698.0000000,762193.5000000,440302.3125000,361006.3125000,353217.0937500,343285.4062500,334507.4062500,277540.6875000,237771.7968750,285036.6875000,300634.8125000,13
