Rowid_,FIPS,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,STATE
,31129,325035.6875000,442558.6875000,586834.5000000,688653.3750000,635524.3125000,726947.6250000,831910.6250000,826402.8750000,872496.5000000,811241.3750000,613609.3750000,823840.0000000,1086751.0000000,937627.0000000,1029447.0000000,1008887.0000000,957143.0000000,815459.1250000,615554.0000000,772304.3750000,737394.6250000,31
,31131,380871.5937500,518583.1875000,687643.3125000,806953.0000000,744697.1250000,851825.6250000,974819.6250000,968365.8125000,1022378.0000000,950599.6250000,719017.6250000,965362.5000000,1110727.0000000,958313.3750000,1052159.0000000,1031145.0000000,1060678.0000000,903668.0000000,682138.8750000,855845.1250000,817159.3125000,31
,31133,174679.0937500,237837.7968750,315373.8125000,370092.8125000,341540.4062500,390672.6875000,447081.4062500,444121.4062500,468892.9062500,435973.4062500,329763.0000000,442744.0937500,561765.3750000,484680.0937500,532143.8750000,521515.9062500,574816.1250000,489727.4062500,369673.4062500,463810.5937500,442845.4062500,31
,31135,352014.5937500,479292.4062500,635543.5000000,745813.8125000,688274.6250000,787286.5000000,900961.8125000,894996.8750000,944916.3750000,878576.8750000,664540.8750000,892221.3125000,1183100.0000000,1020755.0000000,1120716.0000000,1098333.0000000,1344805.0000000,1145737.0000000,864865.8125000,1085103.0000000,1036054.0000000,31
,31137,462127.3125000,629218.5000000,834346.1250000,979109.6250000,903571.8750000,1033555.0000000,1182789.0000000,1174958.0000000,1240493.0000000,1153402.0000000,872414.0000000,1171315.0000000,1384960.0000000,1194917.0000000,1311933.0000000,1285730.0000000,1509629.0000000,1286161.0000000,970866.3125000,1218097.0000000,1163036.0000000,31
,31139,269675.6875000,367182.3125000,486885.0000000,571362.1250000,527281.8750000,603134.1250000,690219.8750000,685650.3125000,723893.3125000,673071.0000000,509099.6875000,683523.8750000,1055563.0000000,910718.8750000,999903.8750000,979933.6250000,980425.3750000,835295.0000000,630527.3125000,791090.6250000,755331.6250000,31
,31141,448838.5000000,611124.8125000,810353.8125000,950954.5000000,877589.0000000,1003835.0000000,1148777.0000000,1141171.0000000,1204822.0000000,1120235.0000000,847327.0000000,1137632.0000000,1363771.0000000,1176635.0000000,1291860.0000000,1266059.0000000,1333401.0000000,1136020.0000000,857531.3125000,1075901.0000000,1027268.0000000,31
,31143,384600.9062500,523660.9062500,694376.3125000,814854.3125000,751988.8125000,860166.1250000,984364.5000000,977847.3750000,1032388.0000000,959907.3750000,726057.8750000,974814.8750000,1093878.0000000,943776.3750000,1036199.0000000,1015503.0000000,1042003.0000000,887757.5000000,670128.8125000,840776.6250000,802771.8125000,31
,31145,267145.0937500,363736.5937500,482316.0937500,566000.5000000,522333.9062500,597474.3125000,683742.8750000,679216.1250000,717100.3125000,666754.8750000,504322.3125000,677109.6250000,824909.3125000,711715.5000000,781412.3750000,765805.8750000,960916.3125000,818673.8750000,617980.6250000,775349.0000000,740301.6250000,31
,31147,307925.4062500,419261.8125000,555942.8125000,652401.8125000,602069.3750000,688680.1250000,788117.8125000,782900.0000000,826567.3125000,768536.5000000,581308.3125000,780472.0000000,768692.6250000,663212.8750000,728160.1250000,713617.1250000,842544.8750000,717824.8125000,541854.0000000,679836.8750000,649106.8750000,31
,31149,70367.1015625,95809.7031250,127044.1015625,149086.9062500,137584.9062500,157377.2031250,180100.7968750,178908.4062500,188887.2031250,175626.0000000,132840.5937500,178353.5000000,407799.5000000,351841.4062500,386296.5937500,378581.4062500,316576.0937500,269713.9062500,203595.0937500,255440.5000000,243894.0937500,31
,31151,382855.8125000,521284.8125000,691225.5000000,811156.8750000,748576.6250000,856263.1250000,979898.0000000,973410.5000000,1027704.0000000,955551.8125000,722763.3750000,970391.6250000,1223803.0000000,1055873.0000000,1159273.0000000,1136119.0000000,1154226.0000000,983368.3125000,742301.1250000,931327.6250000,889229.8125000,31
,31153,129432.2031250,176230.9062500,233682.9062500,274228.0937500,253071.5937500,289477.1875000,331274.5000000,329081.3125000,347436.0937500,323043.8125000,244344.9062500,328060.6875000,353894.0937500,305332.9062500,335233.5937500,328538.3125000,349103.8125000,297426.5937500,224514.2031250,281686.5937500,268953.8125000,31
,31155,433840.8125000,590704.3750000,783276.3125000,919179.0000000,848264.8750000,970292.1250000,1110391.0000000,1103040.0000000,1164563.0000000,1082803.0000000,819014.1250000,1099619.0000000,1247356.0000000,1076194.0000000,1181584.0000000,1157985.0000000,1192489.0000000,1015967.0000000,766908.5000000,962201.3125000,918707.8125000,31
,31157,247820.9062500,337425.4062500,447427.3125000,525058.3750000,484550.4062500,554255.5000000,634283.8125000,630084.3750000,665228.1250000,618524.5000000,467841.6875000,628130.3125000,921837.0000000,795342.8125000,873229.3125000,855788.8750000,896484.3125000,763779.6250000,576543.3750000,723359.8125000,690662.5000000,31
,31159,448427.6875000,610565.5000000,809612.1250000,950084.1250000,876785.8125000,1002916.0000000,1147726.0000000,1140127.0000000,1203719.0000000,1119210.0000000,846551.5000000,1136591.0000000,1553778.0000000,1340569.0000000,1471849.0000000,1442453.0000000,1225646.0000000,1044216.0000000,788232.3750000,988955.3125000,944252.5000000,31
,31161,106750.7968750,145348.5937500,192732.7968750,226172.9062500,208723.7968750,238749.7968750,273222.5937500,271413.6875000,286552.0937500,266434.1875000,201526.4062500,270571.9062500,502190.0937500,433279.8125000,475710.0000000,466209.0937500,437368.9062500,372626.0937500,281278.9062500,352906.4062500,336954.3125000,31
,31163,110794.5000000,150854.2968750,200033.4062500,234740.2968750,216630.2968750,247793.5937500,283572.1875000,281694.8125000,297406.6875000,276526.6875000,209160.2031250,280821.1875000,473969.1875000,408931.3125000,448977.1875000,440010.0937500,398968.3125000,339909.8125000,256582.9062500,321921.5000000,307370.0000000,31
,31165,37710.6015625,51345.6015625,68084.3984375,79897.3984375,73733.3984375,84340.2968750,96518.1015625,95879.1015625,101226.8984375,94120.1015625,71190.7968750,95581.7968750,211261.5000000,182272.2968750,200121.9062500,196125.0000000,229387.0000000,195431.2968750,147522.5000000,185089.0000000,176722.5937500,31
,31167,200647.7031250,273195.8125000,362258.5937500,425112.4062500,392315.3125000,448751.8125000,513546.5937500,510146.5937500,538600.6250000,500787.1875000,378787.0937500,508564.4062500,641130.5000000,553154.8125000,607324.1250000,595194.6250000,701462.3125000,597626.3125000,451121.5937500,565999.3750000,540415.1250000,31
,31169,421613.0937500,574055.5000000,761199.8125000,893272.0000000,824356.6250000,942944.5000000,1079095.0000000,1071951.0000000,1131740.0000000,1052284.0000000,795930.3125000,1068626.0000000,1325642.0000000,1143738.0000000,1255742.0000000,1230662.0000000,1251074.0000000,1065880.0000000,804585.8125000,1009473.0000000,963842.8125000,31
,31171,9088.0996094,12374.0000000,16408.0000000,19254.9003906,17769.4003906,20325.5996094,23260.4003906,23106.4003906,24395.1992188,22682.4003906,17156.5996094,23034.6992188,25228.5996094,21766.6992188,23898.3007813,23421.0000000,26425.0996094,22513.4003906,16994.4003906,21322.0000000,20358.1992188,31
,31173,226227.2031250,308024.0937500,408441.0937500,479307.8125000,442329.4062500,505960.8125000,579015.8750000,575182.3750000,607263.8750000,564629.8750000,427076.5937500,573398.6250000,733305.8125000,632681.8125000,694639.1250000,680765.8125000,759083.0000000,646717.5000000,488178.4062500,612492.6250000,584806.8125000,31
,31175,131281.2968750,178748.5000000,237021.2968750,278145.6875000,256686.9062500,293612.5937500,336007.0000000,333782.4062500,352399.5937500,327658.6875000,247835.5937500,332747.3125000,390436.8125000,336861.0937500,369849.3125000,362462.5937500,515515.5937500,439204.9062500,331536.3125000,415961.8125000,397159.5000000,31
,31177,254020.7968750,345866.9062500,458620.9062500,538194.0000000,496672.8125000,568121.6250000,650152.0000000,645847.5000000,681870.5000000,633998.5000000,479545.9062500,643844.6250000,753179.1250000,649828.1250000,713464.6250000,699215.1250000,601904.0000000,512805.4062500,387094.0937500,485667.3125000,463714.1875000,31
,31179,220977.4062500,300876.0937500,398962.8125000,468185.0000000,432064.8125000,494219.5937500,565579.3125000,561834.8125000,593171.8750000,551527.1250000,417165.9062500,560092.3750000,964447.5000000,832106.3750000,913593.0000000,895346.5000000,910126.3750000,775402.3125000,585316.8750000,734367.3750000,701172.5000000,31
,31181,192910.7968750,262661.4062500,348290.0937500,408720.3125000,377187.8125000,431448.0937500,493744.4062500,490475.5000000,517832.4062500,481477.0000000,364181.0937500,488954.4062500,623112.8125000,537609.3750000,590256.5000000,578467.8125000,696560.5000000,593450.1250000,447969.1875000,562044.3125000,536638.6250000,31
,31183,53481.6992188,72819.1015625,96558.3984375,113311.7968750,104569.8984375,119612.7968750,136883.5000000,135977.2968750,143561.5000000,133482.5000000,100964.0000000,135555.5000000,276057.1875000,238176.7031250,261500.9062500,256278.2031250,438005.4062500,373168.4062500,281688.3125000,353420.0937500,337444.8125000,31
,31185,538868.3125000,733706.6250000,972897.8125000,1141701.0000000,1053619.0000000,1205188.0000000,1379203.0000000,1370072.0000000,1446490.0000000,1344936.0000000,1017287.0000000,1365823.0000000,1526598.0000000,1317119.0000000,1446102.0000000,1417220.0000000,1521867.0000000,1296589.0000000,978737.1250000,1227972.0000000,1172465.0000000,31
,32001,59369.3007813,54887.8984375,70769.8984375,55784.1992188,64997.8984375,77330.7031250,68654.7031250,84393.2968750,110170.2031250,97729.8984375,85863.2031250,106011.5000000,66656.5000000,57953.8984375,66433.3984375,76761.7968750,69895.1015625,61632.5000000,65876.2968750,64300.8984375,93204.2031250,32
,32003,21863.9003906,20213.5996094,26062.4003906,20543.5996094,23936.8007813,28478.5996094,25283.5000000,31079.5000000,40572.3984375,35991.0000000,31620.8007813,39040.8007813,21451.8007813,18651.0000000,21380.0000000,24703.9003906,18947.5996094,16707.6992188,17858.0996094,17431.0996094,25266.4003906,32
,32005,33312.6992188,30798.0996094,39709.6992188,31301.0000000,36470.8984375,43391.0000000,38522.8007813,47353.8984375,61817.5000000,54837.1992188,48178.6015625,59484.0000000,20447.5000000,17777.8007813,20379.0000000,23547.3007813,24328.5000000,21452.5000000,22929.6992188,22381.4003906,32441.8007813,32
,32007,105137.6015625,97201.5000000,125327.1015625,98788.7031250,115105.3984375,136945.5937500,121581.2031250,149452.9062500,195101.4062500,173070.7031250,152055.9062500,187736.7031250,110452.2968750,96031.7031250,110082.6015625,127197.1015625,112576.0000000,99267.7968750,106103.1015625,103565.7968750,150118.5937500,32
,32009,1182.6999512,1093.4000244,1409.8000488,1111.3000488,1294.8000488,1540.5000000,1367.6999512,1681.1999512,2194.6999512,1946.9000244,1710.5000000,2111.8999023,15776.7998047,13717.0000000,15724.0000000,18168.5996094,28328.5000000,24979.6992188,26699.6992188,26061.1992188,37775.6992188,32
,32011,31581.1992188,29197.4003906,37645.6992188,29674.1992188,34575.3007813,41135.6992188,36520.6015625,44892.6992188,58604.6015625,51987.0000000,45674.6015625,56392.3007813,43288.6992188,37637.0000000,43143.8007813,49851.3984375,57214.1992188,50450.6015625,53924.5000000,52635.0000000,76294.3984375,32
,32013,148290.0937500,137096.7031250,176766.0937500,139335.4062500,162349.0000000,193153.2031250,171482.7968750,210794.0000000,275178.4062500,244105.5000000,214465.4062500,264790.9062500,248133.7968750,215737.5000000,247303.0937500,285751.3125000,289366.0937500,255158.5937500,272728.3125000,266206.1875000,385865.9062500,32
,32015,31874.3007813,29468.3007813,37995.0000000,29949.5000000,34896.1015625,41517.3984375,36859.3984375,45309.1992188,59148.3007813,52469.3007813,46098.3007813,56915.6015625,39407.8984375,34262.8007813,39276.0000000,45382.1992188,6728.6000977,5933.1000977,6341.7001953,6190.0000000,8972.4003906,32
,32017,20393.5996094,18854.1992188,24309.6992188,19162.0996094,22327.0000000,26563.3007813,23583.0996094,28989.4003906,37843.8007813,33570.6015625,29494.3007813,36415.3007813,23606.6992188,20524.5996094,23527.6992188,27185.5000000,7904.7001953,6970.2998047,7450.2001953,7272.1000977,10540.9003906,32
,32019,66268.3984375,61266.1992188,78993.7968750,62266.6992188,72551.1015625,86317.0000000,76632.7968750,94200.2968750,122972.6015625,109086.7031250,95841.0000000,118330.7031250,101847.2031250,88550.1015625,101506.2968750,117287.5000000,98385.6015625,86754.8984375,92728.6015625,90511.1015625,131195.7968750,32
,32021,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3763.8000488,3272.3999023,3751.1999512,4334.3999023,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,32
